SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit,logP_rdkit
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCCCC2)cc2c(=O)cc(N3CCOCC3)oc12,4.71,,21.0,497.21,1,6,5,133.66619999999998,75.02000000000001,4.707000000000004
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCN(C)CC2)cn2c(=O)cc(N3CCOCC3)nc12,2.37,,6.0,512.23,1,8,5,136.29019999999994,82.42000000000002,2.37
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCOCC2)cn2c(=O)cc(N3CCOCC3)nc12,2.45,,6.0,499.2,1,8,5,129.61220000000006,88.41000000000001,2.4548000000000005
CC(Nc1cc(F)cc(F)c1F)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,2.82,,15.0,475.18,1,7,5,120.86520000000004,79.18,2.823300000000001
CC(Nc1cc(F)ccc1F)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,3.78,,6.0,457.18,1,6,5,121.92920000000008,75.02000000000001,3.782700000000003
CC(Nc1ccc(F)c(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,4.3,,8.0,473.15,1,6,5,126.98120000000006,75.02000000000001,4.297000000000004
CC(Nc1ccc(F)c(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,2.68,0.14,9.0,457.19,1,7,5,120.90720000000005,79.18,2.6842000000000006
CC(Nc1ccc(F)cc1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,2.55,0.21,3.0,439.2,1,7,5,120.94920000000003,79.18,2.5451000000000006
CC(Nc1cccc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,2.55,,45.0,439.2,1,7,5,120.94920000000003,79.18,2.5451000000000006
CC(Nc1cccc(F)c1F)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,2.68,,9.0,457.19,1,7,5,120.90720000000005,79.18,2.6842000000000006
CC(Nc1ccccc1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,2.41,,4.3,421.21,1,7,5,120.99120000000003,79.18,2.4060000000000006
CC(Nc1nc(Nc2cc(C3CC3)[nH]n2)cnc1C#N)c1ccc(F)cn1,,,7.94,364.16,3,7,6,96.82510000000002,115.2,3.399580000000001
CC(O)C(NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO,,,15.14,437.2,4,6,6,117.82420000000003,111.13,0.9032000000000002
CC(Oc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,3.75,,7.0,458.17,0,6,5,118.93450000000006,72.22,3.7496000000000023
CC(Oc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccc(Cl)cc2)C(C)C1)C(=O)O,,,4.7,464.13,1,4,7,120.78580000000004,70.08,4.120700000000002
CC(Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,3.85,0.78,33.0,515.17,1,10,7,141.25869999999986,107.29000000000002,3.854000000000002
CC1(C)CCC(C)(C)c2cc(-c3cc(-c4ccc(C(=O)O)cc4)ccc3OCCCCO)ccc21,7.22,,13.0,472.26,2,3,8,141.3740999999999,66.76,7.219100000000009
CC1(C)CCC(C)(C)c2cc(-c3cc(-c4ccc(C(=O)O)cc4)ccc3OCCCO)ccc21,6.83,,18.0,458.25,2,3,7,136.75709999999998,66.76,6.829000000000009
CC1(C)CN(O)C(=O)c2ncc3c(ccn3Cc3ccc(F)cc3)c21,3.35,,64.7,339.14,1,4,2,91.08400000000005,58.36,3.346300000000002
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CC(F)(F)F)CS(=O)(=O)C(C)(C)C)C1=O,7.07,,26.0,621.13,1,4,8,148.2085999999998,91.75,7.065900000000006
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C(C)(C)C)C1=O,7.16,,4.6,595.19,1,4,7,156.9915999999997,91.75,7.159600000000007
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,6.52,,16.0,579.16,1,4,8,150.26059999999976,91.75,6.523500000000007
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CCC2)C1=O,6.91,,12.0,593.18,1,4,8,154.87759999999972,91.75,6.913600000000007
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCC(F)(F)C2)C(C)(C)C)C1=O,6.62,,6.7,644.17,1,4,8,158.37559999999968,94.99,6.617100000000007
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCC2)C2CC2)C1=O,5.35,,17.0,578.14,1,4,9,146.69759999999982,94.99,5.345700000000005
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCc3cc(F)ccc32)C(C)(C)C)C1=O,7.48,,5.0,674.18,1,4,8,174.68859999999955,94.99,7.477900000000007
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCc3ccccc32)C(C)(C)C)C1=O,7.34,,3.0,656.19,1,4,8,174.7305999999995,94.99,7.338800000000007
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCCC2)C(C)(C)C)C1=O,6.37,,4.9,608.19,1,4,8,158.04559999999967,94.99,6.371900000000007
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCCC2)C2CC2)C1=O,5.74,,14.0,592.16,1,4,9,151.31459999999973,94.99,5.735800000000006
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCNCC2)C(C)(C)C)C1=O,5.18,,11.0,623.2,2,5,8,161.68129999999965,107.02,5.181300000000006
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCS(=O)(=O)CC2)C(C)(C)C)C1=O,5.01,,22.0,672.15,1,6,8,167.46539999999956,129.13,5.006500000000005
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(C)(=O)=O)C2CC2)C1=O,5.35,,6.1,537.11,1,4,8,136.43159999999995,91.75,5.354800000000005
CC1(Cc2ccc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.52,,7.8,674.18,1,5,9,172.86609999999953,104.64,7.523800000000008
CC1(Cc2ccc(CC(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.31,,3.4,670.2,1,5,10,177.2885999999995,104.64,7.313600000000008
CC1(Cc2cnc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,6.78,,25.0,657.18,1,6,9,170.70309999999952,117.52999999999996,6.779700000000007
CC1(Cc2nc(C(=O)O)cs2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.45,,1.8,662.14,1,6,9,170.78509999999957,104.64,7.446200000000007
CC1(Cc2nc(CC(=O)O)cs2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.38,,5.3,676.16,1,6,10,175.1655999999995,104.64,7.375100000000009
CC1(Cc2ncc(C(=O)CO)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,6.92,,47.0,676.16,1,7,10,175.2420999999995,104.64,6.923000000000008
CC1(Cc2ncc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,6.92,,14.0,675.17,1,6,9,170.66109999999955,117.52999999999996,6.918800000000006
CC1(Cc2ncc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,6.78,,10.0,657.18,1,6,9,170.70309999999952,117.52999999999996,6.779700000000007
CC1(Cc2ncc(C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.59,,10.0,680.13,1,6,9,170.74309999999957,104.64,7.585300000000007
CC1(Cc2ncc(C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.45,,8.7,662.14,1,6,9,170.78509999999957,104.64,7.446200000000007
CC1(Cc2ncc(C(C)(C)C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,8.11,,3.6,704.19,1,6,10,184.48759999999945,104.64,8.110200000000008
CC1(Cc2ncc(C(F)(F)C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,8.06,,4.7,730.13,1,6,10,175.31359999999955,104.64,8.063500000000008
CC1(Cc2ncc(C3(C(=O)O)CC3)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.86,,7.7,702.18,1,6,10,182.37359999999947,104.64,7.864200000000008
CC1(Cc2ncc(CC(=O)O)[nH]2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,6.64,,5.0,659.2,2,5,10,171.63929999999954,120.42999999999998,6.641700000000007
CC1(Cc2ncc(CC(=O)O)o2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.05,,4.3,678.17,1,6,10,169.51259999999954,117.77999999999996,7.045700000000006
CC1(Cc2ncc(CC(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.38,,5.8,676.16,1,6,10,175.1655999999995,104.64,7.375100000000009
CC1(Cc2nccs2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.89,,14.0,636.15,0,5,8,163.7837999999996,67.34,7.887100000000008
CC1(Cc2nnc(CC(=O)O)[nH]2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,6.04,,10.0,660.19,2,6,10,169.43429999999955,133.32,6.036700000000007
CC1(Cn2cc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,6.64,,2.8,645.18,1,6,9,167.19409999999954,109.57,6.643700000000007
CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,,,95.5,549.25,1,9,8,151.2616999999998,102.71,2.9826000000000006
CC12CCC(O)CC1=CCC1C2CCC2(C)C(n3cnc4ccccc43)=CCC12,,,34.67,388.25,1,3,1,117.09880000000008,38.05,5.810800000000006
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,,,7.9,425.04,1,6,5,100.10840000000002,110.51,2.356420000000001
Cc1c(Cl)cccc1S(=O)(=O)N1CCCC(C(=O)NC2CCCCC2)C1,,,18.62,398.14,1,3,4,102.68750000000006,66.48,3.498020000000002
Cc1c(O)ccc2c(Cc3ccc(C=CC(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc12,6.06,,20.0,496.11,2,5,6,126.92260000000005,96.97,6.061220000000003
Cc1c(O)ccc2c1CCN(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,4.4,0.024,9.0,365.2,2,3,5,107.91360000000006,60.77,4.401920000000003
Cc1c(Sc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,,,4.76,424.03,2,5,6,108.35230000000004,88.4,4.210420000000003
Cc1cc(C(C)Nc2cc(Cl)ccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,3.36,,11.9,442.14,2,7,5,119.68000000000004,96.17,3.3642200000000013
Cc1cc(C(C)Nc2ccccc2C(=O)NO)c2nc(N3CCOCC3)cc(=O)n2c1,2.13,,30.2,423.19,3,8,5,116.96340000000004,108.2,2.13162
Cc1cc(C(C)Nc2ccccc2C(=O)NS(C)(=O)=O)c2nc(N3CCOCC3)cc(=O)n2c1,1.7,,15.0,485.17,2,9,6,130.02070000000003,122.11,1.7020199999999994
Cc1cc(C(C)Nc2ccccc2-c2nnn[nH]2)c2nc(N3CCOCC3)cc(=O)n2c1,2.19,,18.1,432.2,2,9,5,120.88240000000005,113.33,2.19272
Cc1cc(C)c(S(=O)(=O)NC(C)CNc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,4.87,,18.0,466.18,2,5,7,129.9542,76.02000000000001,4.868760000000004
Cc1cc(C)nc(Nc2cccc(C(F)(F)F)c2)n1,,,36.31,267.1,1,3,2,66.23270000000001,37.81,3.8558400000000015
Cc1cc(CC2(C)CC(c3cccc(Cl)c3)C(c3ccc(Cl)cc3)N(C(CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ncc1C(=O)O,7.69,,5.1,670.2,1,5,9,177.6450999999995,104.64,7.693120000000008
Cc1cc(Cl)cc2c(C(O)c3cccnc3)c3c(C)n[nH]c3nc12,3.86,,5.0,338.09,2,4,2,94.17750000000002,74.69,3.8580400000000026
Cc1cc(CN(C)C)ccc1C(=O)Cn1ccc(OCc2ccc(Br)cn2)cc1=O,3.84,,21.0,469.1,0,6,8,119.87150000000004,64.43,3.8377200000000022
Cc1cc(CN(C)C)ccc1C(=O)Cn1ccc(OCc2ccc(Cl)cn2)cc1=O,3.73,,14.0,425.15,0,6,8,117.18150000000004,64.43,3.728620000000002
Cc1cc(CN(C)C)ccc1C(=O)Cn1ccc(OCc2ccccc2)cc1=O,3.68,,4.0,390.19,0,5,8,114.37650000000004,51.54,3.680220000000003
Cc1cc(CN(C)C)ccc1C(=O)Cn1ncc(OCc2ccc(Br)cn2)cc1=O,3.23,,12.0,470.1,0,7,8,117.66650000000006,77.32,3.2327200000000014
Cc1cc(CN(C)C)ccc1C(=O)Cn1ncc(OCc2ccccc2)cc1=O,3.08,,4.8,391.19,0,6,8,112.17150000000004,64.43,3.0752200000000016
Cc1cc(CNS(=O)(=O)N2CCN(C(C=N)=C(OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)ccc1N,3.5,,13.4,574.21,4,7,11,153.68129999999977,140.85000000000002,3.4991900000000014
Cc1cc(COc2ccc(S(=O)(=O)N(C(C)C)C3(C(=O)NO)CN(C(=O)C(C)C)C3)cc2)c2ccccc2n1,3.26,,17.0,554.22,2,7,9,145.4929999999998,129.14,3.263720000000002
Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)C(C)C)C3)cc2)c2ccccc2n1,2.49,0.019,8.0,526.19,2,7,8,136.28099999999992,129.14,2.48512
Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,2.88,0.003,14.0,540.2,2,7,9,140.89799999999985,129.14,2.875220000000001
Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,2.53,,6.0,526.19,3,7,9,136.27069999999992,137.93,2.5330200000000005
Cc1cc(COc2ccc(S(=O)(=O)NC3(CC(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,2.92,,13.0,540.2,3,7,10,140.88769999999985,137.93,2.923120000000001
Cc1cc(COc2ccc(S(=O)(=O)NCC(C(=O)NO)N3CCCCC3)cc2)c2ccccc2n1,2.76,,24.0,498.19,3,7,9,131.5837,120.86,2.7604200000000008
Cc1cc(F)cc(NC(C)c2cc(C(=O)N(C)C)cc3c(=O)cc(N4CCOCC4)oc23)c1,3.95,,6.0,453.21,1,6,5,126.70820000000003,75.02000000000001,3.9520200000000023
Cc1cc(F)ccc1-c1c(Cc2ccc(C=CC(=O)O)cc2)c2c(F)cc(O)cc2oc1=O,5.44,,14.0,448.11,2,4,5,120.15560000000004,87.74000000000001,5.440820000000006
Cc1cc(F)ccc1-c1c(Cc2ccc(C=CC(=O)O)cc2)c2ccc(CO)cc2oc1=O,5.09,,14.0,444.14,2,4,6,124.45560000000005,87.74000000000001,5.088420000000006
Cc1cc(F)ccc1-c1c(Cc2ccc(C=CC(=O)O)cc2)c2ccc(N)cc2oc1=O,5.18,,10.0,429.14,2,4,5,122.94520000000004,93.53,5.178320000000006
Cc1cc(F)ccc1-c1c(Cc2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2oc1=O,5.3,,11.0,430.12,2,4,5,120.19760000000004,87.74000000000001,5.301720000000006
Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2cc(F)c(O)cc2oc1=O,5.64,,28.0,450.09,2,5,5,117.42360000000004,96.97,5.642320000000004
Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccc(O)c(F)c2oc1=O,5.64,,11.0,450.09,2,5,5,117.42360000000004,96.97,5.642320000000004
Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2oc1=O,5.5,0.0025,32.0,432.1,2,5,5,117.46560000000002,96.97,5.503220000000005
Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccccc2oc1=O,5.8,0.005,9.0,416.11,1,4,5,115.80080000000002,76.74000000000001,5.797620000000005
Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,,,10.72,391.09,1,4,2,92.82170000000002,56.150000000000006,4.336520000000003
Cc1cc(Nc2ccc3ccccc3c2)ccc1C(=O)Nc1cn(C(C)C)c(=O)n(C2(C(=O)NC3CC(=O)OC3O)CC2)c1=O,3.29,,9.8,611.24,4,10,8,167.5643999999997,160.76,3.2876200000000004
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,7.49,,11.0,532.09,1,5,7,127.48280000000004,85.97,7.494720000000004
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2oc1=O,6.26,0.0012,11.0,498.09,2,6,6,124.19060000000005,106.20000000000002,6.262720000000004
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccccc2oc1=O,6.56,0.0016,7.0,482.1,1,5,6,122.52580000000005,85.97,6.557120000000004
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OCC3CC(=O)O)c1,,,5.25,524.19,1,6,11,142.4375999999999,99.13,5.313640000000005
Cc1cc2c(cc1CN(C)C)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,4.4,,6.0,395.18,0,3,3,114.94350000000004,28.48,4.400220000000004
Cc1cc2c(cc1O)CCN(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,4.4,0.091,17.0,365.2,2,3,5,107.91360000000006,60.77,4.401920000000003
Cc1cc2c(Cc3ccc(C=CC(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1O,6.06,,17.0,496.11,2,5,6,126.92260000000002,96.97,6.061220000000005
CC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,4.15,0.027,0.4,551.09,1,5,2,118.29730000000002,89.53999999999999,4.151600000000004
CC1Cc2cc(O)ccc2C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F,4.85,0.023,78.0,419.17,2,3,5,108.03660000000004,60.77,4.852300000000003
CC1Cc2cc(O)ccc2C(c2ccc(C=CC(=O)O)cc2)N1c1ccc(OC(F)(F)F)cc1,5.93,0.009,9.0,469.15,2,4,5,121.83160000000002,70.0,5.929200000000004
Cc1ccc(C(=O)N(CCCN)C(c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1,6.53,0.223,12.1,516.22,1,4,9,150.20789999999977,76.53999999999999,6.533920000000006
Cc1ccc(C(=O)N2CCC(O)C2)c(OCC(O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,3.06,,11.0,500.21,2,6,6,133.39709999999994,82.47000000000001,3.064620000000001
Cc1ccc(C(=O)N2CCC(O)C2)c(OCC(O)CN2CCC3(CC2)Cc2cc(F)ccc2O3)c1,2.55,,10.0,484.24,2,6,6,128.34510000000003,82.47000000000001,2.55032
Cc1ccc(C(CCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,4.83,0.051,5.9,373.2,2,2,7,113.52720000000004,63.32000000000001,4.829940000000003
Cc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,4.74,0.045,7.9,391.16,2,3,7,116.75120000000004,63.32000000000001,4.740440000000003
Cc1ccc(C(SCCN)(c2ccccc2)c2cccc(O)c2)cc1,4.68,,50.1,349.15,2,3,6,107.12220000000002,46.25,4.684420000000004
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(C(=O)O)cc2)cc1,,,10.72,346.09,1,3,3,85.6983,55.120000000000005,4.564720000000003
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(CC(=O)O)cc2)cc1,,,4.79,360.11,1,3,4,90.07880000000002,55.120000000000005,4.493620000000004
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,,,17.38,380.08,0,4,3,91.8488,51.96,4.270020000000003
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)=O)cc2)cc1,,,14.79,364.09,0,3,3,91.0714,34.89,4.603920000000003
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NCC(C)NC5=O)n2)cn1,,,6.92,374.12,2,5,1,110.51190000000004,66.91,4.363720000000003
Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,,,52.48,236.11,1,3,2,69.78670000000001,54.46,2.8421200000000004
Cc1ccc(-c2cccc(S3(=O)=NC(=O)C(C)N3)c2)cc1,,,19.5,300.09,1,2,2,83.05610000000003,58.53,2.9222200000000003
Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1,,,42.66,326.11,2,4,5,92.759,62.22,3.0695200000000016
Cc1ccc(CNS(=O)(=O)N2CCN(C(C=N)=C(OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1N,3.5,,19.6,574.21,4,7,11,153.68129999999977,140.85000000000002,3.4991900000000005
Cc1ccc(-n2c(C)cc(C=C3SC(=O)NC3=O)c2C)cc1,,,17.78,312.09,1,4,2,89.08670000000002,51.1,3.726460000000002
Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,2.66,0.06,26.41,337.15,0,7,5,92.43800000000005,77.17,2.65864
Cc1ccc(NC(=O)c2cc(-c3cc4cc(C(=O)O)ccc4o3)ccc2N2CCCCC2)cc1,6.35,,35.0,454.19,2,4,5,133.80549999999997,82.78,6.349020000000005
Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.79,,5.0,417.22,1,6,4,123.14070000000004,70.47,2.794420000000001
Cc1ccc(NC(=O)c2cccc(F)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.84,,11.0,471.21,1,6,4,136.14019999999994,70.47,3.837320000000002
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.53,,20.0,538.27,1,8,5,159.21419999999966,82.94,3.5348200000000025
Cc1ccc(NC(=O)c2ccccc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.7,,6.0,453.22,1,6,4,136.18219999999997,70.47,3.698220000000002
Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.84,,7.0,471.21,1,6,4,136.14019999999994,70.47,3.837320000000002
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.93,,17.0,539.26,1,9,5,157.00919999999968,95.82999999999998,2.929820000000001
Cc1ccc(NC(=O)c2ccno2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.69,,5.0,444.19,1,8,4,126.24320000000006,96.5,2.6862200000000005
Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.29,,5.0,443.2,1,7,4,128.44820000000004,83.61000000000001,3.291220000000001
Cc1ccc(NC(=O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.15,,7.0,460.17,1,8,4,131.8542,83.36000000000001,3.154720000000001
Cc1ccc(Nc2nc3ccc(N4CCN(C)CC4)cc3[nH]2)nc1,2.76,0.183,19.5,322.19,2,5,3,98.06040000000004,60.080000000000005,2.7617200000000004
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,4.45,0.042,6.99,454.2,2,5,6,126.67170000000002,93.09,4.454340000000004
CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,1.24,,35.0,868.48,8,16,7,212.7773999999993,235.67999999999995,1.2417000000000042
Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O,5.58,0.004,2.4,398.12,1,3,3,104.78680000000004,55.120000000000005,5.5767400000000045
Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O,5.21,0.006,2.0,364.1,1,3,3,104.79480000000004,55.120000000000005,5.211340000000003
Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O,5.58,0.004,2.6,398.12,1,3,3,104.78680000000004,55.120000000000005,5.5767400000000045
Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,5.21,0.002,3.8,364.1,1,3,3,104.79480000000004,55.120000000000005,5.211340000000003
