,Unnamed: 0,SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit,logP_rdkit
2643,20043,Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2cc(F)c(O)cc2oc1=O,5.64,,28.0,450.09,2,5,5,117.42360000000004,96.97,5.642320000000004
2644,20044,Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccc(O)c(F)c2oc1=O,5.64,,11.0,450.09,2,5,5,117.42360000000004,96.97,5.642320000000004
2645,20045,Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2oc1=O,5.5,0.0025,32.0,432.1,2,5,5,117.46560000000002,96.97,5.503220000000005
2646,20046,Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccccc2oc1=O,5.8,0.005,9.0,416.11,1,4,5,115.80080000000002,76.74000000000001,5.797620000000005
2647,20048,Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,,,10.72,391.09,1,4,2,92.82170000000002,56.150000000000006,4.336520000000003
2648,20095,Cc1cc(Nc2ccc3ccccc3c2)ccc1C(=O)Nc1cn(C(C)C)c(=O)n(C2(C(=O)NC3CC(=O)OC3O)CC2)c1=O,3.29,,9.8,611.24,4,10,8,167.5643999999997,160.76,3.2876200000000004
2649,20103,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,7.49,,11.0,532.09,1,5,7,127.48280000000004,85.97,7.494720000000004
2650,20104,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2oc1=O,6.26,0.0012,11.0,498.09,2,6,6,124.19060000000005,106.20000000000002,6.262720000000004
2651,20105,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccccc2oc1=O,6.56,0.0016,7.0,482.1,1,5,6,122.52580000000005,85.97,6.557120000000004
2652,20119,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OCC3CC(=O)O)c1,,,5.25,524.19,1,6,11,142.4375999999999,99.13,5.313640000000005
2653,20130,Cc1cc2c(cc1CN(C)C)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,4.4,,6.0,395.18,0,3,3,114.94350000000004,28.48,4.400220000000004
2654,20132,Cc1cc2c(cc1O)CCN(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,4.4,0.091,17.0,365.2,2,3,5,107.91360000000006,60.77,4.401920000000003
2655,20133,Cc1cc2c(Cc3ccc(C=CC(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1O,6.06,,17.0,496.11,2,5,6,126.92260000000002,96.97,6.061220000000005
2656,20134,CC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,4.15,0.027,0.4,551.09,1,5,2,118.29730000000002,89.53999999999999,4.151600000000004
2657,20171,CC1Cc2cc(O)ccc2C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F,4.85,0.023,78.0,419.17,2,3,5,108.03660000000004,60.77,4.852300000000003
2658,20172,CC1Cc2cc(O)ccc2C(c2ccc(C=CC(=O)O)cc2)N1c1ccc(OC(F)(F)F)cc1,5.93,0.009,9.0,469.15,2,4,5,121.83160000000002,70.0,5.929200000000004
2659,20194,Cc1ccc(C(=O)N(CCCN)C(c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1,6.53,0.223,12.1,516.22,1,4,9,150.20789999999977,76.53999999999999,6.533920000000006
2660,20195,Cc1ccc(C(=O)N2CCC(O)C2)c(OCC(O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,3.06,,11.0,500.21,2,6,6,133.39709999999994,82.47000000000001,3.064620000000001
2661,20196,Cc1ccc(C(=O)N2CCC(O)C2)c(OCC(O)CN2CCC3(CC2)Cc2cc(F)ccc2O3)c1,2.55,,10.0,484.24,2,6,6,128.34510000000003,82.47000000000001,2.55032
2662,20230,Cc1ccc(C(CCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,4.83,0.051,5.9,373.2,2,2,7,113.52720000000004,63.32000000000001,4.829940000000003
2663,20233,Cc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,4.74,0.045,7.9,391.16,2,3,7,116.75120000000004,63.32000000000001,4.740440000000003
2664,20234,Cc1ccc(C(SCCN)(c2ccccc2)c2cccc(O)c2)cc1,4.68,,50.1,349.15,2,3,6,107.12220000000002,46.25,4.684420000000004
2665,20247,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(C(=O)O)cc2)cc1,,,10.72,346.09,1,3,3,85.6983,55.120000000000005,4.564720000000003
2666,20248,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(CC(=O)O)cc2)cc1,,,4.79,360.11,1,3,4,90.07880000000002,55.120000000000005,4.493620000000004
2667,20249,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,,,17.38,380.08,0,4,3,91.8488,51.96,4.270020000000003
2668,20250,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)=O)cc2)cc1,,,14.79,364.09,0,3,3,91.0714,34.89,4.603920000000003
2669,20257,Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NCC(C)NC5=O)n2)cn1,,,6.92,374.12,2,5,1,110.51190000000004,66.91,4.363720000000003
2670,20258,Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,,,52.48,236.11,1,3,2,69.78670000000001,54.46,2.8421200000000004
2671,20259,Cc1ccc(-c2cccc(S3(=O)=NC(=O)C(C)N3)c2)cc1,,,19.5,300.09,1,2,2,83.05610000000003,58.53,2.9222200000000003
2672,20279,Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1,,,42.66,326.11,2,4,5,92.759,62.22,3.0695200000000016
2673,20284,Cc1ccc(CNS(=O)(=O)N2CCN(C(C=N)=C(OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1N,3.5,,19.6,574.21,4,7,11,153.68129999999977,140.85000000000002,3.4991900000000005
2674,20292,Cc1ccc(-n2c(C)cc(C=C3SC(=O)NC3=O)c2C)cc1,,,17.78,312.09,1,4,2,89.08670000000002,51.1,3.726460000000002
2675,20293,Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,2.66,0.06,26.41,337.15,0,7,5,92.43800000000005,77.17,2.65864
2676,20300,Cc1ccc(NC(=O)c2cc(-c3cc4cc(C(=O)O)ccc4o3)ccc2N2CCCCC2)cc1,6.35,,35.0,454.19,2,4,5,133.80549999999997,82.78,6.349020000000005
2677,20303,Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.79,,5.0,417.22,1,6,4,123.14070000000004,70.47,2.794420000000001
2678,20312,Cc1ccc(NC(=O)c2cccc(F)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.84,,11.0,471.21,1,6,4,136.14019999999994,70.47,3.837320000000002
2679,20313,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.53,,20.0,538.27,1,8,5,159.21419999999966,82.94,3.5348200000000025
2680,20316,Cc1ccc(NC(=O)c2ccccc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.7,,6.0,453.22,1,6,4,136.18219999999997,70.47,3.698220000000002
2681,20317,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.84,,7.0,471.21,1,6,4,136.14019999999994,70.47,3.837320000000002
2682,20319,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.93,,17.0,539.26,1,9,5,157.00919999999968,95.82999999999998,2.929820000000001
2683,20320,Cc1ccc(NC(=O)c2ccno2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.69,,5.0,444.19,1,8,4,126.24320000000006,96.5,2.6862200000000005
2684,20321,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.29,,5.0,443.2,1,7,4,128.44820000000004,83.61000000000001,3.291220000000001
2685,20322,Cc1ccc(NC(=O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.15,,7.0,460.17,1,8,4,131.8542,83.36000000000001,3.154720000000001
2686,20325,Cc1ccc(Nc2nc3ccc(N4CCN(C)CC4)cc3[nH]2)nc1,2.76,0.183,19.5,322.19,2,5,3,98.06040000000004,60.080000000000005,2.7617200000000004
2687,20355,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,4.45,0.042,6.99,454.2,2,5,6,126.67170000000002,93.09,4.454340000000004
2688,20360,CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,1.24,,35.0,868.48,8,16,7,212.7773999999993,235.67999999999995,1.2417000000000042
2689,20367,Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O,5.58,0.004,2.4,398.12,1,3,3,104.78680000000004,55.120000000000005,5.5767400000000045
2690,20368,Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O,5.21,0.006,2.0,364.1,1,3,3,104.79480000000004,55.120000000000005,5.211340000000003
2691,20370,Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O,5.58,0.004,2.6,398.12,1,3,3,104.78680000000004,55.120000000000005,5.5767400000000045
2692,20371,Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,5.21,0.002,3.8,364.1,1,3,3,104.79480000000004,55.120000000000005,5.211340000000003
2693,20372,Cc1ccc2c(c1)c(-c1ccnc3ccccc13)c(C)n2CC(=O)O,4.56,,3.0,330.14,1,3,3,99.78480000000006,55.120000000000005,4.557940000000004
2694,20384,Cc1cccc(-c2ccc(CNC(=O)CCCc3ccc4cccnc4n3)cc2)c1,,,60.26,395.2,1,3,7,120.93770000000002,54.88,5.244320000000004
2695,20424,Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,,,39.81,507.18,2,9,4,142.7101999999999,124.74,4.284440000000003
2696,20461,CC1CN(C(=O)C2CN(C(C)(C)C)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccccc1,,,25.12,470.27,1,3,3,129.1618,43.78,4.780900000000005
2697,20466,CC1CN(C(=O)NC(Cc2ccc(F)cc2)C(=O)N2CCC(C(=O)NC(C)(C)C)(C3CCCCC3)CC2)CC(C)N1,,,10.72,571.39,3,4,6,158.7740999999997,93.78,4.232400000000002
2698,20470,CC1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN(C)c4cc(F)cc(F)c4)c3o2)CCO1,3.63,,5.0,471.2,0,6,5,126.59350000000003,66.23,3.6345000000000023
2699,20471,CC1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1,3.4,,8.0,499.19,0,7,4,131.03150000000002,75.46000000000001,3.397100000000002
2700,20472,CC1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5ccc(F)cc54)c3o2)CCO1,3.26,,15.0,481.2,0,7,4,131.07350000000002,75.46000000000001,3.258000000000002
2701,20473,CC1CN(c2cc(=O)c3cc(C(=O)N4CCOCC4)cc(CN4CCOc5ccc(F)cc54)c3o2)CCO1,3.03,,4.0,523.21,0,8,4,139.7784999999999,84.69000000000001,3.0286000000000017
2702,20477,Cc1cn(-c2ccc(CNS(=O)(=O)c3cc(F)ccc3F)cc2)c(C)n1,3.25,,9.6,377.1,1,4,5,93.42150000000002,63.99,3.245840000000001
2703,20491,CC1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,,,13.5,434.12,1,3,6,114.39980000000004,60.85000000000001,3.895900000000003
2704,20492,CC1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1S(=O)(=O)Cc1ccccc1,,,8.7,436.12,1,4,7,113.30260000000004,77.92000000000002,3.0032000000000023
2705,20499,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,4.5,0.012,11.8,459.2,3,9,6,129.6711,108.71,4.500420000000002
2706,20501,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3)cc2F)n1,2.36,,2.0,420.18,3,7,4,113.76160000000004,103.24,2.35592
2707,20502,CC1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,3.81,0.089,1.2,500.16,1,6,4,120.72720000000002,96.77,3.810900000000002
2708,20573,CC1COCCN1c1cc(C(C)(C)S(C)(=O)=O)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1,2.93,,50.0,473.21,2,7,6,128.14120000000003,113.52,2.932300000000001
2709,20574,CC1COCCN1c1cc(C2(S(C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,2.86,0.26,2.0,412.17,2,7,4,111.5608,107.85,2.8622700000000005
2710,20575,CC1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1,2.69,,37.8,471.19,2,7,6,126.02720000000004,113.52,2.686300000000001
2711,20581,CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccc4nc[nH]c(=O)c4c3)nc2n1,2.38,,176.4,473.22,1,9,3,133.94469999999998,109.36,2.3785
2712,20582,CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1,,,10.0,492.25,2,9,6,137.44199999999998,112.94,1.864099999999999
2713,20609,Cc1nc(C(=O)Nc2ccnc(Cl)n2)c(C)n1-c1ccc(F)cc1,3.32,,0.99,345.08,1,5,3,87.99120000000002,72.70000000000002,3.323940000000001
2714,20639,Cc1nc(CC2(C)CC(c3cccc(Cl)c3)C(c3ccc(Cl)cc3)N(C(CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ccc1C(=O)O,7.69,,26.0,670.2,1,5,9,177.6450999999995,104.64,7.693120000000009
2715,20643,Cc1nc(CSc2nc(NC(C)CO)c3sc(=O)[nH]c3n2)cs1,2.23,0.0087,3.3,369.04,3,9,6,94.61820000000002,103.79,2.22952
2716,20652,Cc1nc(Nc2nc3cnc(N4CCN(C)CC4)cc3[nH]2)cc(C2CC2)c1F,3.17,0.051,11.3,381.21,2,6,4,107.78840000000004,72.97,3.173220000000001
2717,20679,Cc1nc2c(ncc3c2ccn3Cc2ccc(F)cc2)c(=O)n1O,2.48,,14.1,324.1,1,6,2,86.71750000000004,72.94,2.4793199999999995
2718,20695,Cc1ncc(C(O)c2c3cc(Cl)cc(C)c3nc3[nH]nc(C)c23)cn1,3.56,,2.0,353.1,2,5,2,96.70950000000002,87.58,3.561460000000002
2719,20713,Cc1nn(C)c2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)C(C)C3)ccc12,2.9,0.28,7.41,462.27,1,6,4,130.00770000000003,94.26,2.8976000000000006
2720,20721,Cc1nn(C2CCCC2)c(C)c1S(=O)(=O)NC(C)CNc1cccc2c1cnn2-c1ccc(F)nc1,4.27,5e-05,47.0,511.22,2,8,8,136.30219999999994,106.73,4.266940000000003
2721,20722,Cc1nn(C2CCCCC2)c(N)c1-c1ccccc1,,,13.8,255.17,1,3,2,78.93440000000004,43.84,3.9459200000000023
2722,20742,Cc1nnc2ncc(-c3ccc(F)cc3)nn12,1.63,,49.1,229.08,0,5,1,58.70800000000001,55.97,1.6338199999999996
2723,20755,Cc1noc(C)c1-c1ccc(CNS(=O)(=O)c2c(C)noc2C)cc1,,,19.05,361.11,1,6,5,91.41550000000004,98.23,3.041780000000001
2724,20782,Cc1noc2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)C(C)C3)ccc12,3.15,0.2,30.2,449.24,1,6,4,123.30270000000004,102.47,3.152100000000001
2725,20810,CCC(=C(c1ccc(O)cc1)c1ccc(C=CC(=O)O)cc1)c1ccccc1,,,54.95,370.16,2,2,6,113.8676,57.53,5.859100000000005
2726,20816,CCC(=O)NC1CCC(C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,,,4.57,391.19,1,4,5,112.41770000000004,75.44,4.152500000000003
2727,20829,CCC(c1ccccn1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,7.08,,7.0,510.15,1,3,7,137.4777999999999,70.5,7.077900000000007
2728,20837,CCC(CN(C)S(=O)(=O)C(C)(C)C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,6.37,,17.0,596.19,1,4,9,155.59059999999968,94.99,6.370300000000007
2729,20838,CCC(CN(C)S(=O)(=O)C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,5.73,,14.0,580.16,1,4,10,148.85959999999977,94.99,5.734200000000006
2730,20839,CCC(CN(c1ccc(F)cc1)S(=O)(=O)C1CC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,6.39,,7.0,648.13,1,5,11,162.1245999999996,104.22,6.394400000000007
2731,20840,CCC(CN(c1ccc(F)cc1F)S(=O)(=O)C1CC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,6.53,,4.8,666.12,1,5,11,162.08259999999962,104.22,6.533500000000006
2732,20841,CCC(CN(c1ccccc1)S(=O)(=O)C1CC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,6.26,,3.3,630.14,1,5,11,162.1665999999996,104.22,6.255300000000007
2733,20842,CCC(CN(c1ccccc1F)S(=O)(=O)C(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,6.64,,15.0,650.14,1,5,11,164.23859999999956,104.22,6.640400000000008
2734,20843,CCC(CN(c1ccccc1F)S(C)(=O)=O)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,5.86,,4.7,622.11,1,5,10,155.02659999999966,104.22,5.861800000000006
2735,20844,CCC(CNS(=O)(=O)C(C)(C)C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,6.03,,17.0,582.17,2,4,9,150.96329999999972,103.78000000000002,6.028100000000005
2736,20845,CCC(CNS(=O)(=O)C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,5.39,,14.0,566.14,2,4,10,144.2322999999998,103.78000000000002,5.392000000000004
2737,20846,CCC(CNS(C)(=O)=O)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,4.86,,11.0,540.13,2,4,9,137.1342999999999,103.78000000000002,4.859400000000005
2738,20847,CCC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,,,5.16,397.08,3,8,7,100.32890000000002,96.95,3.421800000000001
2739,20848,CCC(CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,,,10.0,362.09,3,7,7,98.82620000000004,90.9,2.854700000000001
2740,20849,CCC(CS(=O)(=O)C(C)(C)C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,6.52,,11.0,567.16,1,4,8,147.82759999999976,91.75,6.523500000000007
2741,20850,CCC(CS(=O)(=O)C(C)(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,5.47,,1.9,555.12,1,5,8,139.97659999999985,100.98000000000002,5.469800000000005
2742,20851,CCC(CS(=O)(=O)C(C)C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,6.13,,11.0,553.15,1,4,9,143.21059999999983,91.75,6.133400000000006
2743,20852,CCC(CS(=O)(=O)C(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,5.08,,2.1,541.11,1,5,9,135.35959999999992,100.98000000000002,5.079700000000004
2744,20853,CCC(CS(=O)(=O)C1CCCC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,5.61,,12.0,567.12,1,5,9,142.47959999999986,100.98000000000002,5.6139000000000046
2745,20854,CCC(CS(=O)(=O)c1ccccc1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,5.73,,10.0,575.09,1,5,9,144.93159999999978,100.98000000000002,5.730400000000006
2746,20855,CCC(CS(=O)(=O)C1COC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,4.07,,6.6,555.09,1,6,9,134.83059999999992,110.21,4.070100000000003
2747,20856,CCC(CS(=O)(=O)CC(C)(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,5.72,,8.6,569.14,1,5,9,144.54559999999984,100.98000000000002,5.717400000000006
2748,20857,CCC(CS(=O)(=O)N(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,4.15,,19.0,542.1,1,5,9,133.91059999999993,104.22,4.147900000000004
2749,20858,CCC(CS(C)(=O)=O)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,5.35,,9.2,525.11,1,4,8,133.99859999999995,91.75,5.3548000000000044
2750,20929,CCc1cc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)ccc1C,4.99,0.016,24.4,405.18,2,3,8,121.39220000000002,63.32000000000001,4.994420000000003
2751,20930,CCc1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCCO)ccc1N(CC)CC,5.89,,37.0,447.24,2,4,11,134.41009999999997,70.0,5.888600000000007
2752,20957,CCC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,4.54,0.019,0.3,565.1,1,5,3,122.91430000000004,89.53999999999999,4.541700000000004
2753,20982,CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1,,,38.9,411.15,2,4,6,121.40760000000002,79.65,6.059900000000006
2754,20986,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,5.57,0.078,6.0,339.15,0,6,3,95.14300000000004,48.53,4.103700000000004
2755,21005,CCCC(CO)Nc1nc(SC(C)c2cccc(C#N)c2)nc2[nH]c(=O)sc12,,,22.39,415.11,3,8,8,112.86920000000003,114.69,3.677480000000002
2756,21044,CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,,,25.92,485.23,3,6,15,137.7541999999999,94.66,3.705400000000002
2757,21083,CCN(C(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1)C1CCCCC1,,,9.5,519.19,1,7,8,139.89499999999987,110.33,5.122900000000005
2758,21085,CCN(C)C(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,4.17,,5.0,471.2,1,6,6,126.54620000000004,75.02000000000001,4.172800000000003
2759,21086,CCN(C)S(=O)(=O)CC(N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1)C(C)(C)C,6.23,,5.9,596.19,1,4,9,155.5425999999997,94.99,6.227800000000006
2760,21087,CCN(C1(C(=O)NO)CN(C(=O)C(C)C)C1)S(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1,2.88,,11.0,540.2,2,7,9,140.89799999999985,129.14,2.875220000000001
2761,21088,CCN(CC)C(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,4.56,,17.0,485.21,1,6,7,131.16320000000002,75.02000000000001,4.562900000000004
2762,21094,CCN(CC)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCCCO)cc1C(C)(C)C,7.01,,33.0,489.29,2,4,11,148.34909999999982,70.00000000000001,7.013800000000008
2763,21095,CCN(CC)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCCO)cc1,5.33,,11.0,419.21,2,4,10,125.03210000000004,70.00000000000001,5.326200000000005
2764,21096,CCN(CC)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCCO)cc1C(C)(C)C,6.62,,22.0,475.27,2,4,10,143.73209999999986,70.00000000000001,6.623700000000008
2765,21097,CCN(CC)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)cc1C(C)(C)C,6.23,,22.0,461.26,2,4,9,139.1150999999999,70.00000000000001,6.233600000000007
2766,21114,CCn1c(C(C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C(F)(F)F)cc21,2.78,0.24,1.2,424.09,1,7,5,95.89250000000004,113.56,2.776180000000001
2767,21115,CCn1c(C(C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,2.63,0.19,0.2,396.14,1,7,6,102.86550000000004,113.56,2.634780000000001
2768,21151,CCNC(=N[S+]([O-])c1sc2ccc(Cl)cc2c1C)N1CC(CC)C=N1,4.18,,82.0,396.08,1,4,4,108.07110000000004,63.05,4.178820000000004
2769,21152,CCNC(=NS(=O)(=O)c1c(C)nn(C)c1Cl)N1CC(CC)C=N1,1.36,,11.0,360.11,1,5,4,90.23150000000004,91.95,1.3637199999999998
2770,21153,CCNC(=NS(=O)(=O)c1c(Cl)nc2sccn12)N1CC(CC)C=N1,2.03,,20.0,388.05,1,6,4,95.35550000000003,91.43,2.0310000000000006
2771,21154,CCNC(=NS(=O)(=O)c1cc(Cl)cc(Cl)c1)N1CC(CC)C=N1,2.98,,139.0,376.05,1,3,4,93.73850000000004,74.13,2.975200000000002
2772,21155,CCNC(=NS(=O)(=O)c1cc(O)cc(Cl)c1)N1CC2(C=N1)CCCC2,2.56,,107.0,384.1,2,4,3,97.51330000000004,94.36,2.561600000000001
2773,21156,CCNC(=NS(=O)(=O)c1ccc(Cl)c(Cl)c1)N1CC(CC)C=N1,2.98,,92.0,376.05,1,3,4,93.73850000000004,74.13,2.975200000000002
2774,21157,CCNC(=NS(=O)(=O)c1ccc(Cl)cc1)N1CC(CC)C=N1,2.32,,40.0,342.09,1,3,4,88.72850000000004,74.13,2.3218000000000005
2775,21158,CCNC(=NS(=O)(=O)c1ccc(Cl)s1)N1CC(CC)C=N1,2.38,,39.0,348.05,1,4,4,86.60550000000003,74.13,2.383300000000001
