,SMILES_rdkit_final,logP,Fup,Clint.invitro.,Clint.invivo.,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit,logP_rdkit
14409,O=C1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,4.35132,,,,353.83,0,2,0,68.27600000000001,26.3,3.621100000000001
14410,N#CC1(N2CCCCC2)CCCCC1,2.34,,,,192.16,0,2,1,56.853000000000044,27.03,2.698780000000001
14411,O=S(=O)(O)c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)cc(S(=O)(=O)O)cc2c1,2.92,,,,629.02,5,10,7,152.90529999999987,220.08999999999997,5.597700000000004
14412,O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,2.58,,,,253.07,1,3,2,73.34980000000003,59.3,2.2393
14413,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,2.86,,,,270.11,1,4,6,73.93490000000003,55.56,2.4208
14414,CN(C)CCCN(C)CCCN(C)C,0.21,0.0383,0.0,,201.22,0,3,8,63.839000000000055,9.72,0.8216000000000003
14415,CCCC(=O)C(C)=O,0.75,,,,114.07,0,2,3,30.595999999999986,34.14,0.9446
14416,CC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)C)c1,4.34207,,,,323.2,1,4,1,97.92980000000006,50.94,4.721100000000004
14417,CC1CCC(C(C)(C)S)C(=O)C1,3.06,,,,186.11,1,2,1,54.57700000000004,17.07,2.700100000000001
14418,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2S(=O)(=O)O)cc1,4.82,,,,749.17,3,7,12,195.7501999999996,169.35999999999999,6.054700000000006
14419,O=[N+]([O-])c1ccccc1C(F)(F)F,2.58,,,,191.02,0,2,1,38.09840000000001,43.14,2.613600000000001
14420,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,7.12,0.0,0.00027,,357.84,0,0,1,81.938,0.0,7.274000000000001
14421,CC(=O)C1CCC2C3CCC4CC(C)(O)CCC4(C)C3CCC12C,4.28,,,,332.27,1,2,1,96.52180000000007,37.3,4.985300000000005
14422,CCOC(=O)C(F)(F)F,1.18,,,,142.02,0,2,1,22.68799999999999,26.3,1.1118000000000001
14423,C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,7.3,,,,410.28,0,3,6,118.50800000000005,43.370000000000005,6.013800000000007
14424,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],1.24,1.0,,,209.13,2,5,1,58.08580000000001,95.11,-0.13029999999999975
14425,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,2.35,,,,376.2,2,4,2,98.48460000000004,74.6,2.7808000000000015
14426,CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,0.42,,,,292.06,0,7,7,71.51000000000003,62.7,2.3338
14427,CCNC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,2.33,,,,1152.58,16,14,30,300.97409999999996,429.03999999999985,-2.6431300000000126
14428,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.04,,,,447.07,0,5,7,83.05860000000003,91.19,2.952200000000002
14429,CC(=O)c1sc(C)nc1C,1.3,,,,155.04,0,3,1,41.592500000000015,29.96,1.9625400000000002
14430,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.42,0.069,2.0,,356.09,1,2,4,97.89220000000003,54.37,4.365500000000003
14431,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,4.54,,,,410.2,1,5,7,119.50130000000004,43.78,4.976400000000005
14432,CC(COc1ccccc1)NN,2.3,,,,166.11,2,3,4,48.722100000000026,47.28,0.9172000000000002
14433,O[n+]1ccccc1S,0.58,,,,128.02,2,2,0,31.073499999999996,24.11,0.5000999999999998
14434,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,5.23,,,,452.25,0,4,8,134.32099999999994,53.33,5.483280000000006
14435,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,2.22,0.089,,,344.17,3,5,10,96.00540000000004,93.81,1.5022199999999999
14436,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1,1.45,,,,254.98,1,6,3,61.04060000000002,85.13,2.3651
14437,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,4.88,,,,520.12,0,8,6,137.5359999999999,105.20000000000002,6.218300000000005
14438,O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O,-1.44,,,,340.0,7,8,6,57.82860000000004,203.43999999999997,-2.9858
14439,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,2.98,0.05,,1.333797263,349.12,0,4,3,105.42100000000002,58.68,4.4381800000000045
14440,NCC=CC(=O)O,-1.77,,,,101.05,2,2,2,25.830199999999998,63.32000000000001,-0.41409999999999997
14441,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,3.51,,,,292.1,0,4,4,77.80600000000004,44.120000000000005,3.729300000000002
14442,O=c1n(Cc2nc3ccccc3n2CCCO)c2cnccc2n1C1CC1,2.22,,15.75,,363.17,1,7,6,102.80180000000003,77.87,2.3133
14443,CCN(CC)c1ccc(N=Nc2ccc(S(=O)(=O)N(C)C)cc2)c(S(=O)(=O)NCC[n+]2ccccc2)c1,2.83,,,,545.2,1,7,12,143.31929999999986,115.38999999999999,3.464500000000002
14444,O=C(NNCS(=O)(=O)O)c1ccncc1,0.38,,,,231.03,3,5,4,51.254500000000014,108.39000000000001,-0.8386999999999993
14445,CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,3.27742,,,,369.15,3,3,3,109.57460000000002,70.23,4.069300000000003
14446,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,-0.6,,,,240.15,4,5,4,64.54010000000004,85.61,0.7009999999999998
14447,F[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,6.74,,,,370.02,0,0,3,85.09000000000005,0.0,2.623000000000001
14448,CC(C)OC(=O)C(C)NP(=O)(COC(C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,1.6,0.2,,87.85038629,476.19,2,10,11,123.65160000000002,143.48,2.9729
14449,CCC(N)c1ccccc1,1.86,,,,135.1,1,1,2,43.66140000000002,26.02,2.0964
14450,NCCCC(N)CC(=O)NC1CNC(=O)C(C2CC(O)NC(N)=N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O.O=S(=O)(O)O,-5.41,,,,783.29,17,17,10,178.077,467.46,-9.535600000000017
14451,COc1c(N2CC(C)CC(N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,2.22,0.84,,,371.18,2,6,4,103.95970000000004,97.78999999999999,2.2167000000000003
14452,CCOC(=O)NNc1nncc2ccccc12,1.83,,,,232.1,2,5,3,63.318400000000025,76.14,1.7027999999999996
14453,O=P1(NCCCl)OCCCN1CCCl,0.86,1.0,,,260.02,1,2,5,59.19120000000003,41.57,1.884
14454,CCCCCc1ccco1,4.23,,,,138.1,0,1,4,41.93700000000002,13.14,3.0123000000000015
14455,C=CCN(CC=C)C(=O)C(Cl)Cl,1.74,,,,207.02,0,1,5,52.468000000000025,20.310000000000002,1.9907
14456,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,1.2,,,,271.11,2,5,4,73.52640000000002,96.54999999999998,1.4969999999999999
14457,C=C(C)C(=O)OCCNC(C)(C)C,1.46,,,,185.14,1,3,4,53.528700000000036,38.33,1.4938
14458,Nc1nnc(-c2ccc([N+](=O)[O-])o2)o1,0.767025,,,,196.02,1,7,2,43.0668,121.22,0.8199999999999998
14459,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,0.61,,,,294.08,2,6,4,74.98390000000002,107.2,1.17662
14460,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,6.09,,,,310.16,1,2,4,90.00780000000007,46.53,4.396800000000003
14461,C=S(=C)(Cl)c1cccc2c1C=CC(=[N+]=[N-])C2=O,2.56708,,,,264.01,0,1,1,74.38490000000003,53.470000000000006,2.7482000000000006
14462,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,6.99,,,,364.14,1,1,4,104.47280000000005,20.23,7.003600000000006
14463,CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,2.41,,,,340.23,2,2,3,101.01940000000005,51.370000000000005,2.931700000000001
14464,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,3,,,,236.07,1,1,2,66.52870000000003,32.34,2.825400000000001
14465,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,0.43,,,,465.16,2,9,7,115.05410000000002,137.26000000000002,1.2958000000000012
14466,Clc1cc(Cl)nc(Cl)n1,2.21,,,,181.92,0,2,0,37.062,25.78,2.4368
14467,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,3.65,0.25,,,513.33,1,5,8,139.4826999999999,63.050000000000004,5.950920000000006
14468,O=C1CCCC=CCCCCCCCCCC1,6,,,,236.21,0,1,0,74.16800000000006,17.07,5.196600000000005
14469,O=C1OC(CN2CCOCC2)CN1N=Cc1ccc([N+](=O)[O-])o1,0.03,,,,324.11,0,8,5,77.19040000000003,110.64999999999999,0.6747000000000003
14470,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.54,0.000992,0.0,,463.97,1,1,7,48.319799999999994,37.3,5.080400000000001
14471,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.06,0.00164,0.0,,363.98,1,1,5,38.4258,37.3,3.8098
14472,CCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,4.91,,,,328.2,1,3,2,92.89480000000006,46.53,4.5701000000000045
14473,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21,3.9,,,,459.16,0,6,4,128.435,45.25000000000001,4.362400000000004
14474,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.53,,,,648.34,0,4,23,154.22199999999978,82.38,9.5738
14475,O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,2.67,,,,316.09,2,4,8,82.40960000000004,93.06000000000002,2.930900000000001
14476,CC=C(C)C(=O)OCc1ccccc1,3.04,,,,190.1,0,2,3,55.66900000000004,26.3,2.6960000000000006
14477,NS(=O)(=O)c1ccccc1OC(F)(F)F,1.27,,,,241.0,1,3,2,44.498200000000004,69.39,1.2326000000000001
14478,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,-1.51,0.88,,0.45838648,585.29,13,17,10,131.42570000000003,331.93999999999994,-8.424200000000015
14479,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,7.87,,,,713.43,0,7,23,204.55479999999918,70.16,10.056299999999998
14480,C=C(C)c1cccc(C(=C)C)c1,4.04,,,,158.11,0,0,2,55.85800000000003,0.0,3.7528000000000032
14481,O=S1OCCO1,-0.89,,,,107.99,0,3,0,20.046399999999995,35.53,-0.3881
14482,O=C(O)c1cccc(Oc2ccccc2)c1,3.91,0.00716,0.0,,214.06,1,2,3,59.917300000000026,46.53,3.177100000000001
14483,O=S1(=O)CC(Cl)(Cl)C(Cl)(Cl)C1,2.87,,,,255.87,0,2,0,47.52780000000001,34.14,1.7626
14484,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,5.32,,,,326.18,0,3,5,101.10900000000005,6.48,5.049400000000005
14485,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,2.24,,,,327.01,0,4,4,79.01250000000002,59.75,3.2653000000000016
14486,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)COc2ccc(OC)cc2)C1OC,4.16,,,,578.26,1,9,8,153.7546999999997,108.55000000000003,3.919100000000003
14487,CC(=O)Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,1.06,,,,465.03,4,8,5,110.1637,182.79,3.4126000000000016
14488,ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,5.50593,,,,335.86,0,0,0,71.07400000000001,0.0,5.024200000000001
14489,CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O,-1.83,,,,539.28,11,16,6,123.04410000000001,283.64000000000004,-6.949300000000007
14490,NCc1cccnc1,-0.32,,,,108.07,1,2,1,32.1284,38.91,0.5403
14491,CCN(CC)N(O)N=O,-0.86,,,,133.09,1,4,4,32.34149999999999,56.14,0.6157999999999999
14492,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O.O=C(O)C(O)C(O)C(=O)O,2.55,,,,935.47,8,19,14,227.58939999999924,315.04,0.3200000000000121
14493,CC=CC(=O)O,0.72,,,,86.04,1,1,1,22.449799999999993,37.3,0.6471
14494,C[N+](C)=CCl,0.49,,,,92.03,0,0,0,24.02539999999999,3.01,0.5255999999999998
14495,O=C(O)C1CCC1,0.67,,,,100.05,1,1,1,24.97679999999999,37.3,0.8711
14496,CCCCCCCCCCNCCNC1(C)CC(OC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(C)C)NC)C(O)c5ccc(c(Cl)c5)O4)c4ccc(O)c(c4)-c4c(cc(O)c(CNCP(=O)(O)O)c4O)C(C(=O)O)NC3=O)OC(CO)C(O)C2O)OC(C)C1O,-6.2,0.07,,0.813502565,1753.64,23,28,30,432.33750000000083,598.0900000000001,2.6922000000000135
14497,N#CCC(=O)O,-0.76,,,,85.02,1,2,1,17.8658,61.09,-0.015320000000000056
14498,O=C1NC(O)C(O)N1,-1.23168,,,,118.04,4,3,0,23.681,81.59,-2.0639999999999996
14499,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,3.45,,,,391.18,0,5,5,113.23050000000005,59.75,4.411120000000004
14500,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,1.11,,,,276.08,3,3,3,73.58990000000001,58.28,2.9971000000000005
14501,COCC(C)N,0.23,,,,89.08,1,2,2,25.525399999999994,35.25,-0.019999999999999685
14502,Nc1ccc(F)cc1,1.15,,,,111.05,1,1,0,30.8124,26.02,1.4079
14503,C1CN(P2(N3CC3)=NP(N3CC3)(N3CC3)=NP(N3CC3)(N3CC3)=N2)CCO1,1.54,,,,431.16,0,10,6,108.30100000000004,64.6,1.7487999999999997
14504,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,2.44,,10.96,,397.17,1,8,3,115.65140000000002,104.50999999999999,2.7727400000000006
14505,CCCC1(c2ccccc2)C(=O)N(C)C(=O)N=C1O,2.5,,,,260.12,1,2,3,71.25780000000003,69.97,2.2729999999999997
14506,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,3.68,0.31,,,351.13,0,5,3,99.54500000000002,46.31,3.333300000000002
14507,CCN(O)CC,-0.17,,,,89.08,1,2,2,24.707499999999992,23.47,0.7174
14508,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,1.02,,,,429.98,2,8,6,94.75000000000003,195.01999999999995,2.1668000000000003
14509,CCn1cc[n+](C)c1.N#CN=C=[N-],-4.01,,,,177.1,0,3,1,47.68900000000003,67.25999999999999,0.5432799999999998
14510,CCCC[N+]1(C)CCCC1.N#CN=C=[N-],-2.23,,,,208.17,0,2,3,61.33440000000005,58.45,2.23768
14511,COn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,1.4,,,,263.04,1,6,2,63.794300000000014,86.99000000000001,0.48679999999999984
14512,CCCCNCC(O)c1ccc(O)cc1,2.02,,,,209.14,3,3,6,60.84430000000004,52.489999999999995,1.8152999999999997
14513,O=C1NCCN1CCO,-0.1,,,,130.07,2,2,2,32.05749999999999,52.57000000000001,-0.9961000000000002
14514,CCCCCCCCSCC,5.49,,,,174.14,0,1,8,56.37500000000005,0.0,4.100000000000004
14515,CCCCCCCCCCCCSC,6.86,,,,216.19,0,1,11,70.22600000000006,0.0,5.270300000000005
14516,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,4.43,,,,348.0,2,1,2,80.54740000000002,41.13,5.656200000000001
14517,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],2.02,,,,252.0,0,4,3,62.51800000000002,53.879999999999995,1.7527999999999997
14518,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,4.06,2.44e-08,0.0,,374.07,0,3,4,103.33700000000002,51.21,4.736400000000003
14519,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,4.17,,,,256.08,0,2,2,75.02400000000003,17.82,4.046420000000003
14520,CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.99,0.0206,101.0,,322.02,0,7,10,76.15900000000005,46.150000000000006,3.5980000000000025
14521,CCC1CCC(NCc2cc3c(cc2OC)C2CC2C(=O)N3C)C(c2ccccc2)N1,4.82,,,,419.26,2,4,6,123.51140000000004,53.6,4.136600000000003
14522,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,2.25,,,,278.16,1,4,6,78.93620000000004,58.64,2.0619199999999998
14523,Cc1ccc(C=C2C(=O)C3(C)CCC2C3(C)C)cc1,6.07,,,,254.17,0,1,1,78.77500000000005,17.07,4.403620000000004
14524,CN(C)CCOC(=O)COc1ccc(Cl)cc1,2.06,,,,257.08,0,4,6,66.46000000000004,38.769999999999996,1.8235999999999999
14525,O=c1[nH][nH]c(=O)c2cc([N+](=O)[O-])ccc12,0.36,,,,207.03,2,4,1,51.8438,108.86000000000001,0.12459999999999949
14526,CCC=CCCOC(C)=O,2.58,,,,142.1,0,2,4,40.68100000000001,26.3,1.9058
14527,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-1.85,1.0,,2.411290323,244.08,4,8,3,51.549300000000024,143.72000000000003,-3.0114999999999994
14528,CC1(C)CC(N)CC(C)(C)N1,1.49,,,,156.16,2,2,0,48.50310000000002,38.05,1.2543000000000002
14529,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,4.56,0.01,,,492.26,0,6,5,138.25199999999992,56.75000000000001,4.255800000000003
14530,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3,0.0,11.7,,329.03,1,3,2,79.71770000000002,69.72,2.880000000000001
14531,CC(CC(=O)Cl)CC(C)(C)C,4.04,,,,176.1,0,1,3,48.71300000000003,17.07,3.2142000000000017
14532,Nc1ccc(F)cc1F,1.54,,,,129.04,1,1,0,30.770400000000002,26.02,1.547
14533,Oc1ccccc1F,1.71,,,,112.03,1,1,0,28.064799999999995,20.23,1.5312999999999999
14534,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,1.97,0.06,,8.935231228,435.07,1,6,5,108.89120000000001,88.18,2.5199000000000007
14535,CC(C)O.CC(C)O.OCCN(CCO)CCO.OCCN(CCO)CCO.[Ti],0.63,,,,466.27,8,10,12,110.10440000000004,168.32,-2.6976999999999918
14536,CCCCCCCCCCCCCCCCO,6.62,,,,242.26,1,1,14,77.39780000000006,20.23,5.460000000000006
14537,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,3.69,0.06,,,276.22,1,2,7,86.16270000000006,32.34,3.7524400000000018
14538,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,11.59,,,,630.49,0,6,27,184.90949999999935,78.90000000000002,11.14679999999999
14539,c1ccc(-c2ccccn2)nc1,1.5,,,,156.07,0,2,1,47.468000000000025,25.78,2.1435999999999993
14540,O=S(=O)(O)CCCS(=O)(=O)O,-0.44,,,,203.98,2,4,4,37.44820000000001,108.74,-0.8478999999999997
14541,CCCCCC(OCC)OCC,3.00302,,,,174.16,0,2,8,51.18200000000004,18.46,2.9658000000000015
14542,NC(N)=NCCCCN=C(N)N.O=S(=O)(O)O,-0.9,,,,270.11,6,4,5,64.765,203.39999999999998,-2.3393999999999977
14543,CC1OC(C)C(=O)C1=O,0.05,,,,128.05,0,3,0,30.02299999999999,43.370000000000005,-0.06820000000000004
14544,CCCCC(CC)CO[PH](=O)OCC(CC)CCCC,4.78,,,,306.23,0,3,14,87.51750000000007,35.53,5.8421000000000065
14545,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.63,0.05,7.66,,385.25,0,6,6,106.77400000000006,69.64000000000001,2.0881999999999996
14546,CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,5.2,,,,361.24,1,2,0,110.08780000000006,23.47,4.844800000000005
14547,CC(C)NNC(=O)c1ccncc1,0.37,,,,179.11,2,3,3,49.97490000000003,54.019999999999996,0.7243999999999996
14548,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,1.2,0.06,,,229.99,1,3,0,54.54250000000002,58.53,1.6818
14549,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,6.49,,,,362.25,0,4,14,104.52500000000008,52.60000000000001,5.941000000000006
14550,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,8.98,,,,474.37,0,4,22,141.46099999999993,52.60000000000001,9.061800000000002
14551,ClCCN1CCOCC1,0.55,,,,149.06,0,2,2,37.979000000000006,12.47,0.5574
14552,Nc1ccc(F)c([N+](=O)[O-])c1,1.58,,,,156.03,1,3,1,37.466800000000006,69.16,1.3161
14553,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.62,0.6,2.57,4.552083333,299.14,2,4,7,82.53760000000004,67.59,2.0023999999999997
14554,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,3.65,,,,245.18,0,2,4,74.96450000000004,20.310000000000002,3.2997200000000024
14555,C[n+]1ccn(Cc2ccccc2)c1,2.28,,,,173.11,0,1,2,51.15200000000004,8.809999999999999,1.3609
14556,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,6.12,,,,586.35,2,8,15,163.28559999999968,111.52000000000001,5.9946400000000075
14557,CCC(C)c1cc(C(C)(C)C)cc(-n2nc3ccccc3n2)c1O,3.97,,,,323.2,1,4,3,97.93580000000006,50.94,4.9371000000000045
14558,CC1=CCCC(C)(C)C12CCC(C)O2,4.14,,,,194.17,0,1,0,59.28400000000005,9.23,3.690400000000003
14559,CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,4.05,,,,310.2,1,2,2,93.16170000000005,28.259999999999998,3.936600000000003
14560,O=C(O)c1cccc(C(=O)O)c1C(=O)O,1.07,,,,210.02,3,3,3,47.3199,111.89999999999999,0.7811999999999999
14561,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,3.2,,,,254.09,1,2,5,73.07830000000004,54.37,3.4011000000000022
14562,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,2.82,,,,352.22,3,4,12,97.14340000000004,94.83,3.251100000000002
14563,CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,2.52,0.0085,,,331.06,1,5,2,82.37600000000003,96.44,0.9057
14564,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,4.37,,,,277.07,1,1,1,69.36870000000002,29.1,3.7586000000000013
14565,Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,5.5,,,,255.2,0,1,0,79.55400000000006,3.24,3.683220000000002
14566,COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,0.458805,,,,299.17,1,3,4,84.65080000000005,32.7,3.0564000000000022
14567,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC,0.91,,,,469.14,2,11,7,108.20900000000003,163.98999999999998,1.6899999999999993
14568,Clc1ccc(CCCOCCCN2CCCCC2)cc1,4.12,0.065,,112.7864062,295.17,0,2,8,85.50000000000006,12.47,4.165200000000003
14569,CCCCNS(=O)(=O)c1ccccc1,2,,,,213.08,1,2,5,56.538500000000035,46.17,1.7650000000000003
14570,CCCCNC1CC(C)(C)NC(C)(C)C1,4,,,,212.23,2,2,4,67.22640000000006,24.06,2.6853000000000007
14571,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,7.91,,,,499.17,1,2,10,132.3088,23.47,8.644300000000001
14572,CC(C)N=C1C(=O)N(c2ccccc2)N(C)C1C,2.07,,,,245.15,0,3,2,73.72400000000005,35.910000000000004,2.1179
14573,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,-0.31,1.0,,,315.19,2,4,2,82.79920000000004,90.35000000000001,1.157979999999999
14574,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1,3.26,,,,372.17,2,5,10,103.30040000000002,85.89000000000001,3.0778000000000016
14575,CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,4.01,0.0362,16.35,,458.08,0,9,7,112.91700000000002,96.65000000000002,4.5645000000000024
14576,CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1,2.46,,,,353.21,2,4,4,103.81550000000004,57.5,1.9351
14577,CN1CCN(c2ccccc2C=C2SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,4.69,0.0329,21.1,,447.09,0,4,3,125.40200000000004,26.79,4.866100000000005
14578,COC(C)(C)CCCC(C)CC=O,3.78,,,,186.16,0,2,7,54.78400000000005,26.3,2.806800000000001
14579,CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,8.42,,,,428.33,0,3,9,124.58300000000007,43.370000000000005,7.180700000000009
14580,CCN1CCc2nc(N)oc2CC1,0.05,,,,181.12,1,4,1,50.437400000000025,55.290000000000006,0.6773000000000001
14581,COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,2.34,0.0501,173.0,,372.16,2,6,10,100.59060000000004,93.06000000000002,3.2087000000000026
