SMILES,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
CCN(C1(C(O)=NO)CN(C(=O)C(C)C)C1)S(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1,0.5422653981001812,0.728702434007542,0.4,0.7000000000000001,0.45,0.7253496626914898,0.6391499204857597
CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,0.3395465503476006,0.3929265226831219,0.0,0.5,0.15000000000000002,0.4410379239084008,0.3580068430437088
CCN(CC(=C)C)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],0.34840639101529913,0.4328648154496628,0.0,0.5,0.30000000000000004,0.39337236899108113,0.4314008963423449
CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,0.5922923479569037,0.34440349674322934,0.0,0.2,0.25,0.41628893090749525,0.14235458532118933
CCN(CC)C(=O)C1=CC=CC(=C1)C,0.3811580814150843,0.23008798994400634,0.0,0.1,0.15000000000000002,0.2967568306052559,0.0978748012143993
CCN(CC)C1=CC(=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O)O,0.29094080779141185,0.4043537881384984,0.4,0.4,0.30000000000000004,0.4494819369934214,0.3751144523155511
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,0.3253515616284518,0.38437035767340866,0.4,0.4,0.35000000000000003,0.4191919730579811,0.3257192424461472
CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)NCC3=CC=CC=C3,0.6721100150572752,0.6715518226488401,0.4,0.30000000000000004,0.45,0.6578747557731991,0.380078068526818
CCN=C(NS(=O)(=O)c1c(C)nn(C)c1Cl)N1CC(CC)C=N1,0.5422653981001812,0.4714604045251971,0.2,0.6000000000000001,0.2,0.4582677533267411,0.44311117536504263
CCN=C(NS(=O)(=O)c1c(Cl)nc2sccn12)N1CC(CC)C=N1,0.636033181265864,0.5113701291280995,0.2,0.7000000000000001,0.2,0.4842915251585983,0.44060527203508265
CCN=C(NS(=O)(=O)c1cc(Cl)cc(Cl)c1)N1CC(CC)C=N1,0.945607492233903,0.4942292309450348,0.2,0.4,0.2,0.4760791053592007,0.3572357958652595
CCN=C(NS(=O)(=O)c1cc(O)cc(Cl)c1)N1CC2(C=N1)CCCC2,0.9036026588059488,0.5057279168095075,0.4,0.5,0.15000000000000002,0.4952505600646836,0.4547250734904342
CCN=C(NS(=O)(=O)c1ccc(Cl)c(Cl)c1)N1CC(CC)C=N1,0.8793721737937715,0.4942292309450348,0.2,0.4,0.2,0.4760791053592007,0.3572357958652595
CCN=C(NS(=O)(=O)c1ccc(Cl)s1)N1CC(CC)C=N1,0.7420744527552607,0.454233801851217,0.2,0.5,0.2,0.4398520240796072,0.3572357958652595
CCN=C(NS(=O)(=O)c1ccc(N)c(Cl)c1)N1CC(CC)C=N1,0.5274693962077635,0.46716089589761167,0.4,0.5,0.2,0.4730440144055087,0.4826273432605658
CCN=C(NS(=O)(=O)c1ccc(N)cc1)N1CC(CC)C=N1,0.38877803536193306,0.41865215403953826,0.4,0.5,0.2,0.4475992257877092,0.4826273432605658
CCN=C(NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCCC2,0.4930454269601017,0.4558193349331505,0.4,0.5,0.15000000000000002,0.4837602826656997,0.4826273432605658
CCN=C(NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCCCC2,0.6104047190032652,0.47583133356187857,0.4,0.5,0.15000000000000002,0.5072091028350371,0.4826273432605658
CCN=C(NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCNCC2,0.20379480362454966,0.4772597417438007,0.6000000000000001,0.6000000000000001,0.15000000000000002,0.5022252762740297,0.5406004529902173
CCN=C(NS(=O)(=O)c1ccc(O)cc1)N1CC2(C=N1)CCCC2,0.6437434479534421,0.45721917495143405,0.4,0.5,0.15000000000000002,0.4698057714468841,0.4547250734904342
CCN=C(NS(=O)(=O)c1ccc(S(C)(=O)=O)cc1)N1CC(CC)C=N1,0.38877803536193306,0.5085990172551708,0.2,0.6000000000000001,0.25,0.49177158198021403,0.5217579875668642
CCN=C(NS(=O)(=O)c1ccc2[nH]ccc2c1)N1CC2(C=N1)CCCC2,0.5422653981001812,0.49010113129928,0.4,0.4,0.15000000000000002,0.5215683944236806,0.433328514288468
CCN=C(NS(=O)(=O)c1ccc2[nH]ccc2c1)N1CC2(C=N1)CCNCC2,0.20379480362454966,0.5115415381099302,0.6000000000000001,0.5,0.15000000000000002,0.5400333880320107,0.4913016240181196
CCN=C(NS(=O)(=O)c1ccc2[nH]ncc2c1)N1CC2(C=N1)CCCC2,0.6279351689298704,0.4915152553993828,0.4,0.5,0.15000000000000002,0.5103696401517749,0.4954460026022842
CCN=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CC(CC)C=N1,0.6835612742175693,0.4943292195177693,0.2,0.4,0.2,0.45059368634041475,0.3572357958652595
CCN=C(NS(=O)(=O)c1cccc(C)c1)N1CC(CC)C=N1,0.7849025333529452,0.4172380299394354,0.2,0.4,0.2,0.4492478043077367,0.3572357958652595
CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC(CC)C=N1,0.7869783585169232,0.4457204890869614,0.2,0.4,0.2,0.4506343167414012,0.3572357958652595
CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCCC2,0.6775716684883095,0.48288766998057353,0.2,0.4,0.15000000000000002,0.4867953736193917,0.3572357958652595
CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCCCC2,0.7752152893673893,0.5028996686093017,0.2,0.4,0.15000000000000002,0.5102441937887291,0.3572357958652595
CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCOCC2,0.4218095257158757,0.5057279168095075,0.2,0.5,0.15000000000000002,0.4948452718148432,0.40171557997204954
CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccccc1,0.8422925019574408,0.5142840818192206,0.2,0.4,0.2,0.5275882962098438,0.3572357958652595
CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccco1,0.8793721737937715,0.4999714318363615,0.2,0.5,0.2,0.48830885605613905,0.4205580453954026
CCN=C(NS(=O)(=O)c1cccc(Cl)c1F)N1CC(CC)C=N1,0.729316621075921,0.47141755227973936,0.2,0.4,0.2,0.4504210071362221,0.3572357958652595
CCN=C(NS(=O)(=O)c1cccc(F)c1)N1CC(CC)C=N1,0.7154606088988382,0.42290881042166606,0.2,0.4,0.2,0.4249762185184226,0.3572357958652595
CCN=C(NS(=O)(=O)c1cccc(OC)c1)N1CC(CC)C=N1,0.7684174962113778,0.4400782767683693,0.2,0.5,0.25,0.45846582653155027,0.40171557997204954
CCN=C(NS(=O)(=O)c1cccc2ccccc12)N1CC(CC)C=N1,0.8508395998472627,0.4686607244886297,0.2,0.4,0.2,0.5140990030823238,0.3572357958652595
CCN=C(NS(=O)(=O)c1ccccc1)N1CC(CC)C=N1,0.5907304684886668,0.3972117472288881,0.2,0.4,0.2,0.4251895281236018,0.3572357958652595
CCN=C(NS(=O)(=O)c1ccccc1Cl)N1CC(CC)C=N1,0.7420744527552607,0.4457204890869614,0.2,0.4,0.2,0.4506343167414012,0.3572357958652595
CCN=C(O)c1cnc(N)c(O[C@H]2CN(C(=O)Cc3ccc(OC(F)(F)F)cc3)CC2(F)F)c1,0.36512574073561227,0.6543537881384983,0.4,0.6000000000000001,0.35000000000000003,0.5643979158635815,0.5313960772974796
CCN=C(O)Nc1ccc(-c2nc3c(c(N4CCOC[C@H]4C)n2)S(=O)(=O)CC3)cc1,0.5422653981001812,0.5729488058507598,0.4,0.7000000000000001,0.2,0.5844647630308045,0.5638764396896535
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C(F)(F)F)cc21,0.22540200799915125,0.5628499600045708,0.2,0.7000000000000001,0.25,0.48701884082481744,0.547250734904342
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,0.06625167311420851,0.5229259513198491,0.2,0.7000000000000001,0.30000000000000004,0.5224333140846809,0.547250734904342
CCNC1=CC=CC(=C1)C,0.5697507203502425,0.15005427951091302,0.2,0.1,0.1,0.23028651035135647,0.05797310972965158
CCNC1=NC(=NC(=N1)SC)NC(C)C,0.7081088268307807,0.2814964004113816,0.4,0.6000000000000001,0.25,0.32773700347745444,0.30229868440075175
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC#C)N2C=CC=C(C2=O)NC(=O)C3=NOC(=C3)C,0.738016999118452,0.704433778996686,0.6000000000000001,0.9,0.55,0.6898006012283586,0.7789022215796829
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)CC(=O)[C@H](C(C)C)NC(=O)C3=NOC(=C3)C,0.7490358809990233,0.8116643812135754,0.6000000000000001,0.8,0.75,0.782072241868714,0.7551443303937159
CCOC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N,0.9695091613240471,0.3529025254256656,0.0,0.30000000000000004,0.2,0.41215478760711827,0.2413859573032625
CCOC(=O)C1=C(NC(=C([C@H]1C2=CC=CC3=C2OC(=CC3=O)C)C(=O)C)C)C,0.7674075595373843,0.5015283967546565,0.2,0.6000000000000001,0.2,0.5373964750079865,0.41255843091899186
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,0.4549229028679652,0.3900268540738201,0.0,0.5,0.1,0.3823117580825295,0.3104910606717749
CCOC(=O)C1=CC=C(C=C1)N,0.9373092729180345,0.19287795680493658,0.2,0.30000000000000004,0.1,0.237743204692405,0.25213242735289865
CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1,0.3820397571800404,0.3171780367957947,0.2,0.5,0.15000000000000002,0.3136148918545696,0.38875234928437186
CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,0.7197439909130746,0.5029282367729402,0.0,0.30000000000000004,0.05,0.5431675155881073,0.20447207363500552
CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2,0.6588248903650186,0.38721288995543357,0.2,0.4,0.35000000000000003,0.4239665530539079,0.27367355790082404
CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,0.6235575876936926,0.47011770083419036,0.0,0.30000000000000004,0.2,0.4972094532722455,0.14852296274878318
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl,0.4061390957485225,0.5800479945149125,0.8,0.7000000000000001,0.30000000000000004,0.5506496039297724,0.5233964628210689
CCOC1=CC=CC=C1C(=O)N,0.23520763127679142,0.19287795680493658,0.2,0.2,0.15000000000000002,0.23427946300830538,0.25213242735289865
CCOC1=CC2=C(C=C1)C=CC(=O)O2,0.7269987226332746,0.2285595931893498,0.0,0.30000000000000004,0.1,0.27249286301612674,0.19006312948773552
CCOC1=NC(=NS1)C(Cl)(Cl)Cl,0.9311087861682612,0.3083504742315163,0.0,0.4,0.1,0.25553982820450705,0.16871476073442243
CCOC1=NC=C(C2=C1[C@@H](C(=C(N2)C)C(=O)N)C3=C(C=C(C=C3)C#N)OC)C,0.41195763238255184,0.4972574562907096,0.4,0.6000000000000001,0.25,0.5343512264540479,0.5313478868488266
CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2C)cc1,0.29094080779141185,0.5515512512855673,0.8,0.7000000000000001,0.30000000000000004,0.5492630914961079,0.5233964628210689
CCOc1ccc2c(Oc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3C)c(=O)oc2c1,0.636033181265864,0.7085904468060792,0.2,0.6000000000000001,0.4,0.6790091667263425,0.45877307117729266
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,0.8164240045865344,0.39004113815563934,0.2,0.4,0.35000000000000003,0.41185107535974413,0.22919377379403402
CCOP(=O)(OCC)OC1=NC(=NC(=C1)C)C(C)C,0.7230905218917812,0.36862929950862755,0.0,0.6000000000000001,0.35000000000000003,0.36742325552103666,0.3399354247988049
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],0.49608688534053647,0.4185093132213461,0.0,0.5,0.30000000000000004,0.4353110688893528,0.29685316370295406
CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,0.966188071980697,0.4500485658781853,0.2,0.5,0.4,0.4662551822806758,0.27367355790082404
CCOP(=S)(OC1=CN=C(N=C1)C(C)(C)C)OC(C)C,0.6556400064130313,0.4114815449662895,0.0,0.6000000000000001,0.30000000000000004,0.4240391798956713,0.2576743289480025
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],0.46480144151386665,0.3727859673180207,0.0,0.6000000000000001,0.35000000000000003,0.36192240710747603,0.3413329478097441
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,0.7013557730715114,0.4042537995657639,0.0,0.7000000000000001,0.35000000000000003,0.40388650100636425,0.28143222013396946
CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O,0.6719837084251771,0.48128785281682085,0.0,0.7000000000000001,0.35000000000000003,0.46020023677366173,0.2583008047804925
CCS(=O)(=O)C1=CC2=C(C=C1)OC(=N2)C3=CC4=CC=CC=C4C=C3,0.3322672773577673,0.4385641640955319,0.0,0.4,0.15000000000000002,0.48084962231502887,0.28996192954556405
CCS(=O)(=O)c1ccc(CC(O)=Nc2cc(-c3cc(C#N)cnc3OCC(F)(F)F)cs2)cc1,0.44666676293415464,0.684236087304308,0.2,0.7000000000000001,0.4,0.6166252490516612,0.5428172136282589
CCS(=O)(=O)c1ccc(CC(O)=Nc2cc(-c3cccnc3Oc3ccc(OC(F)(F)F)cc3)cs2)cc1,0.5545109011576407,0.7599560050279968,0.2,0.7000000000000001,0.45,0.7026296503398479,0.4726519203893788
CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=C5C=COC5=CC=C4,0.36341823886273567,0.5230687921380412,0.0,0.4,0.2,0.5730867271145458,0.22129054021492942
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,0.5577534744001762,0.28849560050279965,0.2,0.1,0.05,0.3005009220561624,0.1558479109440509
CN(C)C(=O)NC1=CC=C(C=C1)Cl,0.3512082905608726,0.23998685864472627,0.2,0.1,0.05,0.27505613343836294,0.1558479109440509
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,0.5283965381910173,0.28858130499371504,0.2,0.1,0.05,0.27501550303737643,0.1558479109440509
CN(C)C(=O)NC1=CC=CC=C1,0.34186895391614297,0.19146383270483372,0.2,0.1,0.05,0.24961134482056346,0.1558479109440509
CN(C)C1=C(C(=NC(=N1)CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F)N(C)C)CC(=O)O,0.4051485701905791,0.6729945149125813,0.4,0.6000000000000001,0.4,0.6636518909134679,0.4754469664112573
CN(C)C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N(C)C,0.7428900925754874,0.34011827219746316,0.0,0.30000000000000004,0.2,0.43154818587799,0.11348850657799624
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,0.5436729017608276,0.3414895440521083,0.2,0.4,0.2,0.3979051981011382,0.31449086790998027
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,0.5799119438806838,0.40713918409324645,0.0,0.2,0.15000000000000002,0.4686056509777452,0.015613705363596936
CN(C)CCNC(=O)C1=CC=CN2C1=NC3=CC4=CC=CC=C4C=C3C2=O,0.4210311718800863,0.47153182493429313,0.2,0.5,0.2,0.5452660757990603,0.32147848296467635
CN(C)CCOC1=C(C=CC(=C1)C2=CNN=C2)NC(=O)C3COC4=CC=CC=C4O3,0.4950478494623616,0.5401239858301907,0.4,0.6000000000000001,0.35000000000000003,0.5741857794612307,0.42749747000144567
CN(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.5422653981001812,0.7657553422466002,0.2,0.4,0.45,0.7323355522611072,0.457761071755578
CN(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)S(=O)(=O)C1CC1,0.6008678199270504,0.8029225231402124,0.2,0.4,0.5,0.7683848755363848,0.457761071755578
CN(Cc1ccccc1)C(=O)[C@@H](N=C(O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1,0.36414614019939306,0.9201805507941948,0.4,0.4,0.45,0.9599795629083038,0.418919570141198
CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,0.2840657699045385,0.587204319506342,0.4,0.6000000000000001,0.55,0.5917462387675987,0.5050840923328996
CN(CCCC(=O)C1=CN=CC=C1)N=O,0.40738507922940304,0.2528996686093018,0.0,0.4,0.30000000000000004,0.2855631551334734,0.301816779914221
CN=C(NCC1=CN=C(S1)Cl)N[N+](=O)[O-],0.5384025290808634,0.3127642555136555,0.4,0.5,0.15000000000000002,0.2917912877246925,0.4455206977976965
CN=C(O)c1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccc1OC,0.5832344791931195,0.6602102616843788,0.2,0.9,0.25,0.7093296034625228,0.5080719001493904
CN=C(O)c1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,0.6775716684883095,0.5715632499142954,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.5781472435574151,0.45660450098790417
CN=C(O)c1cnc(N)c(O[C@H]2CN(C(=O)Cc3ccc(OC(F)(F)F)cc3)CC2(F)F)c1,0.2444503761335809,0.634327505427951,0.4,0.6000000000000001,0.30000000000000004,0.5409490956942441,0.5313960772974796
CN=C(O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)cc(C(C)(C)S(C)(=O)=O)n2)cc1,0.7306388513181311,0.5958461890069705,0.4,0.7000000000000001,0.25,0.6225354487551608,0.5638764396896535
CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,0.3846937989276832,0.3842846531824934,0.2,0.30000000000000004,0.05,0.42172578643950215,0.23222977205917786
CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)N[C@@H](CC3=CC(=CC=C3)F)CN)Cl,0.47434618938605555,0.565649640041138,0.4,0.5,0.30000000000000004,0.5431959568687978,0.3515011324755433
CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,0.28187351388304843,0.4384784596046165,0.4,0.6000000000000001,0.1,0.4148531541126346,0.4799768685846465
CN1C(=NC(=N1)CO)NCCCOC2=CC=CC(=C2)CN3CCCCC3,0.5422653981001812,0.47020340532510563,0.4,0.7000000000000001,0.45,0.513453995466663,0.3635487446388126
CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C,0.45805317099081344,0.3172637412867101,0.0,0.6000000000000001,0.1,0.3564657442549883,0.2897691677509518
Cn1c(=O)n([C@H]2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)c(F)cc3ncc21,0.38877803536193306,0.6987915666780938,0.0,0.8,0.35000000000000003,0.7372487835004006,0.35858512842754564
CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7,0.4492059802465834,0.6930350817049479,0.2,0.6000000000000001,0.25,0.7750538479783076,0.3477422774806033
CN1C2=C(C(=C(C1=O)F)NC3=C(C=C(C=C3)I)F)C(=O)N(C=N2)C[C@H](CO)O,0.2899280750912697,0.6770083419037823,0.6000000000000001,0.8,0.25,0.5418790239968228,0.5271071273673558
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,0.3121017896826287,0.3856987772825963,0.2,0.30000000000000004,0.05,0.4212854544688108,0.2549274733747771
CN1C2=C(C=C(C=C2)S(=O)(=O)N)C(=O)S1,0.6867053697219984,0.305607930522226,0.2,0.5,0.05,0.2968010161663287,0.3959327261336803
Cn1cc(-c2ccc(O[C@@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C3)c(C(=N)O)n2)cn1,0.6437434479534421,0.6557964804022397,0.4,0.7000000000000001,0.35000000000000003,0.601017588392707,0.547250734904342
Cn1cc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3)c(C(=N)O)c2)cn1,0.5799119438806838,0.674394354930865,0.4,0.6000000000000001,0.35000000000000003,0.6356651628339501,0.48513324659052576
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,0.5111753614720052,0.5570791909496057,0.4,0.5,0.15000000000000002,0.538522444995325,0.28952821550768637
CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0.5035742384613352,0.4229230945034853,0.2,0.4,0.05,0.4796200448051747,0.14876391499204858
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,0.4565919256868685,0.33583304765169697,0.0,0.30000000000000004,0.0,0.41173324719688326,0.09334489904101008
CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,0.44514962978829137,0.33440463946977483,0.0,0.2,0.0,0.422932001468789,0.03122741072719387
Cn1cnc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)c(F)c4)CC3)c(C(=N)O)c2)c1,0.5683140674586666,0.7000914181236428,0.4,0.6000000000000001,0.35000000000000003,0.635451853228771,0.48513324659052576
Cn1cnc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3(F)F)c(C(=N)O)c2)c1,0.5422653981001812,0.7257884813164208,0.4,0.6000000000000001,0.35000000000000003,0.6373411668746436,0.48513324659052576
Cn1cnc(-c2cnc(N)c(O[C@H]3CN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3(F)F)c2)c1,0.5128809742909765,0.6672094617757969,0.2,0.7000000000000001,0.30000000000000004,0.5770705379312727,0.460218784636885
CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,0.15113459447947994,0.37277168323620147,0.0,0.5,0.15000000000000002,0.33356746601901804,0.4052816731723772
CNC(=O)OC1=CC=CC(=C1)N=CN(C)C.Cl,0.5767478260663053,0.3243057936235858,0.2,0.30000000000000004,0.15000000000000002,0.35862778946748275,0.25989108958604407
CNC(=O)OC1=CC=CC2=CC=CC=C21,0.6851409939339453,0.24430065135413095,0.2,0.2,0.05,0.2998102052393918,0.18471398968724398
CNC[C@@H](CC12CCC(C3=CC=CC=C31)C4=CC=CC=C24)O,0.3489237350051452,0.37585704490915317,0.4,0.2,0.2,0.4534936812108266,0.15546238735482626
CO/C=C(\C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)/C(=O)OC,0.802967221609054,0.48144497771683226,0.0,0.5,0.30000000000000004,0.44193179273010397,0.27781793648498865
CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC,0.7124912741197557,0.5328962404296651,0.0,0.8,0.35000000000000003,0.542319355967514,0.499060286251265
CO/N=C(\C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)/C4=NOCCO4,0.6042703438937636,0.6114015541081018,0.0,0.9,0.35000000000000003,0.5734828735241642,0.46576068623198885
COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,0.7405132643640815,0.42830819334933146,0.0,0.4,0.1,0.3512548953284689,0.2534817599151848
COC(=O)C1=CC=C(C=C1)O,0.9043507815538587,0.17426579819449206,0.2,0.30000000000000004,0.05,0.20033987330425213,0.2242301575827671
COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC,0.7938326237226393,0.5100131413552736,0.0,0.6000000000000001,0.30000000000000004,0.5141828032843585,0.3171895330345525
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,0.27688412661822365,0.285667352302594,0.4,0.5,0.1,0.27212668152723585,0.47462772878415493
COC[C@H](C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,0.47261272074909777,0.5215975317106615,0.4,0.4,0.35000000000000003,0.578849133734457,0.33733314057153874
COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,0.7649078898220297,0.5729916580962174,0.4,0.4,0.35000000000000003,0.5784225145240987,0.33733314057153874
COC1=C(C=C(C=C1)[N+](=O)[O-])N,0.5562051840783925,0.1971203291052451,0.2,0.4,0.1,0.2237759964732812,0.3777649269914703
COC1=C(C=C(C=C1)CC=C)OC,0.6809532475831048,0.21147583133356182,0.0,0.2,0.2,0.2714466301907242,0.08895956821358007
COC1=C(C=C(C=C1)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O)OC,0.46039683968702744,0.45591932350588504,0.2,0.5,0.35000000000000003,0.49489250465599005,0.2465423353091417
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,0.4641139363189754,0.6614815449662894,0.6000000000000001,0.5,0.4,0.6409923162832935,0.5474434966989542
COC1=C(C=C(C=C1)OC(F)(F)F)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3,0.453873971042459,0.5001142726545537,0.4,0.4,0.30000000000000004,0.4912438946474018,0.20490578767288326
COC1=C(C=CC(=C1)C(CO)CO)NC2=NC=C(C(=N2)C3=CN=C4N3C=CC=C4)Cl,0.6356378063685633,0.5643355045137698,0.6000000000000001,0.8,0.35000000000000003,0.581102597349171,0.5050359018842465
COC1=C(C=CC(=C1)C2=CC=CC3=C2OC(=CC3=O)N4CCOCC4)NC(=O)CN5CCOCC5,0.6867053697219984,0.641583818992115,0.2,0.8,0.30000000000000004,0.6774748612090896,0.45048431400896344
COC1=C(C=CC(=C1)CC=C)O,0.8984211288523991,0.1914495486230145,0.2,0.2,0.15000000000000002,0.2466255182280676,0.14196906173196472
COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O,0.9807610150454783,0.488672723117358,0.4,0.6000000000000001,0.5,0.5108795516841556,0.4484603151655342
COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OC[C@@H](C5CC5)OP(=O)(O)O,0.5596681387137569,0.7399297223174492,0.4,0.8,0.45,0.6975787836172129,0.5788154787721074
COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OCCN5CCCC5,0.12670034935348304,0.6443120786195863,0.0,0.7000000000000001,0.35000000000000003,0.6774306756480167,0.2727097489277625
COC1=C(C=CC(=C1C(=O)O)Cl)Cl,0.156929341238372,0.2712832819106388,0.2,0.2,0.1,0.2538044022023709,0.2242301575827671
