,SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
626,CC(C)NC1=NC(=NC(=N1)N)Cl,1.51,0.486,0.0,187.06,2.0,5.0,2.0,48.0081,76.72
627,CC(C)NC1=NC(=NC(=N1)OC)NC(C)C,2.99,0.0289,8.17,225.16,2.0,6.0,5.0,63.8964,71.96
628,CC(C)NC1=NC(=NC(=N1)SC)NC(C)C,3.51,0.0,35.78,241.14,2.0,6.0,5.0,69.1254,62.73
629,CC(C)NCC(COC1=CC=CC=C1CC=C)O,3.1,1.0,22.98,249.17,2.0,3.0,8.0,74.9835,41.49
630,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,4.94,0.00815,563.0,360.11,0.0,4.0,6.0,97.2615,52.6
631,CC(C)OC(=O)N1CCN(c2ccc(N=C(O)c3oc(N4CCCCC4)nc3C(F)(F)F)cn2)CC1,4,,24.2,510.22,1.0,8.0,5.0,126.0348,107.53
632,CC(C)OC(=O)NC1=CC(=CC=C1)Cl,3.51,0.0833,78.1,213.06,1.0,2.0,2.0,56.6917,38.33
633,CC(C)OC(=O)NNC1=C(C=CC(=C1)C2=CC=CC=C2)OC,3.17,0.836,41.15,300.15,2.0,4.0,5.0,86.8054,59.59
634,CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl,4.8,0.00364,0.0,344.07,0.0,5.0,3.0,86.584,57.26
635,CC(C)OC1=C(C=CC(=C1)C2=CC=CC3=C2OC(=CC3=O)N4CCOCC4)NC(=O)CN5CCOCC5,,,87.1,507.24,1.0,8.0,7.0,142.6047,93.48
636,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5,4.75,,0.9947,562.33,1.0,8.0,10.0,161.5037,92.29
637,CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,3.7,0.01882,14.17,323.11,1.0,2.0,4.0,81.6032,38.33
638,CC(C)OC1=CC=CC=C1OC(=O)NC,1.52,0.2159,6.899,209.11,1.0,3.0,3.0,57.2897,47.56
639,CC(C)OP(=O)(C)OC(C)C,1.03,0.9727,0.0,180.09,0.0,3.0,4.0,45.9725,35.53
640,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,4.21,0.006078,250.3,397.06,1.0,6.0,10.0,100.8155,64.63
641,CC(C)S(=O)(=O)C[C@@H](N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(C)(C)C,6.77,,6.3,581.18,1.0,4.0,8.0,152.3746,91.75
642,CC(C)S(=O)(=O)C[C@H](C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.74,,4.1,539.13,1.0,4.0,8.0,138.5936,91.75
643,CC(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.13,,20.0,565.15,1.0,4.0,9.0,145.6436,91.75
644,CC(C)S(=O)(=O)C[C@H](C1CCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.52,,20.0,579.16,1.0,4.0,9.0,150.2606,91.75
645,CC(C1=C(C(=CC(=C1)C(C)(C)C)C(C)(C)C)O)C2=C(C(=CC(=C2)C(C)(C)C)C(C)(C)C)O,8.7,,0.383,438.35,2.0,2.0,2.0,138.5306,40.46
646,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,4.16,0.01,5.94,244.09,1.0,1.0,3.0,67.8868,37.3
647,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,3.12,0.008,4.673,254.09,1.0,2.0,4.0,72.3673,54.37
648,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,3.3,0.0141,30.8,306.13,3.0,3.0,3.0,89.8764,60.69
649,CC(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,3.24,,119.0,214.1,2.0,2.0,2.0,63.7306,40.46
650,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,0.18,0.07,2.298,236.06,2.0,3.0,2.0,63.4489,66.56
651,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,2.9,0.1086,1.538,291.11,1.0,4.0,5.0,77.2588,50.94
652,CC(CCC(=O)O)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,3.46,0.163,0.0,286.12,3.0,3.0,5.0,79.5374,77.76
653,CC(CCl)Cl,1.99,0.5441,57.19,111.98,0.0,0.0,1.0,26.035,0.0
654,CC(CCNCC12CC3CC(CC(C3)C1)C2)N=c1c(F)c[nH]c2cc(Cl)ccc12,6.02,,8.9,415.22,2.0,2.0,6.0,116.3834,40.18
655,CC(CN(CCN(CC(C)O)CC(C)O)CC(C)O)O,0.26,,0.0,292.24,4.0,6.0,11.0,79.6032,87.4
656,CC(CN/C=C/1\C=CC=CC1=O)N/C=C/2\C=CC=CC2=O,3.07,,59.17,282.14,2.0,4.0,5.0,83.3404,58.2
657,CC(CO)(CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,,,4.92,413.08,4.0,9.0,7.0,101.7407,117.18
658,CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3,4.2,0.000907,16.86,321.14,0.0,4.0,7.0,92.78,40.58
659,CC(O)=Nc1ccc(F)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,3.65,,6.1,448.16,2.0,5.0,6.0,117.4886,74.52
660,CC(O)=Nc1ccc(F)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,3.13,,9.3,432.19,2.0,5.0,6.0,112.4366,74.52
661,CC(O)=Nc1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,3.51,,2.5,430.17,2.0,5.0,6.0,117.5306,74.52
662,CC(O)=Nc1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,2.99,,11.0,414.2,2.0,5.0,6.0,112.4786,74.52
663,CC(O)=Nc1nc(C)c(-c2cc3c(c(NS(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,3.2,0.01,3.4,448.12,2.0,6.0,6.0,118.2108,111.96
664,CC(O)=Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,3.23,0.12,0.4,433.11,1.0,6.0,5.0,112.8541,99.93
665,CC/C(=C(\C1=CC=C(C=C1)/C=C/C(=O)O)/C2=CC=C(C=C2)O)/C3=CC=CC=C3,,,54.95,370.16,2.0,2.0,6.0,113.8676,57.53
666,CC/C(=C\C(=N/O)\C(=O)N)/C(C)[N+](=O)[O-],0.11,3.07e-06,21.2,215.09,2.0,5.0,5.0,53.2463,118.82
667,CC[C@@]1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,1.69,,1.4,218.11,1.0,2.0,2.0,59.7127,49.41
668,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,4.65,0.02,0.000936,350.2,0.0,4.0,3.0,102.82,34.47
669,CC[C@@H](C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,2.46,0.16,5.25,415.16,2.0,7.0,5.0,115.6364,101.38
670,CC[C@@H](c1ccccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.08,,7.0,510.15,1.0,3.0,7.0,137.4778,70.5
671,CC[C@@H](CN(C)S(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.37,,17.0,596.19,1.0,4.0,9.0,155.5906,94.99
672,CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.73,,14.0,580.16,1.0,4.0,10.0,148.8596,94.99
673,CC[C@@H](CN(c1ccc(F)cc1)S(=O)(=O)C1CC1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.39,,7.0,648.13,1.0,5.0,11.0,162.1246,104.22
674,CC[C@@H](CN(c1ccc(F)cc1F)S(=O)(=O)C1CC1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.53,,4.8,666.12,1.0,5.0,11.0,162.0826,104.22
675,CC[C@@H](CN(c1ccccc1)S(=O)(=O)C1CC1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.26,,3.3,630.14,1.0,5.0,11.0,162.1666,104.22
676,CC[C@@H](CN(c1ccccc1F)S(=O)(=O)C(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.64,,15.0,650.14,1.0,5.0,11.0,164.2386,104.22
677,CC[C@@H](CN(c1ccccc1F)S(C)(=O)=O)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.86,,4.7,622.11,1.0,5.0,10.0,155.0266,104.22
678,CC[C@@H](CNS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.03,,17.0,582.17,2.0,4.0,9.0,150.9633,103.78
679,CC[C@@H](CNS(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.39,,14.0,566.14,2.0,4.0,10.0,144.2323,103.78
680,CC[C@@H](CNS(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,4.86,,11.0,540.13,2.0,4.0,9.0,137.1343,103.78
681,CC[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.52,,11.0,567.16,1.0,4.0,8.0,147.8276,91.75
682,CC[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.47,,1.9,555.12,1.0,5.0,8.0,139.9766,100.98
683,CC[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.13,,11.0,553.15,1.0,4.0,9.0,143.2106,91.75
684,CC[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.08,,2.1,541.11,1.0,5.0,9.0,135.3596,100.98
685,CC[C@@H](CS(=O)(=O)C1CCCC1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.61,,12.0,567.12,1.0,5.0,9.0,142.4796,100.98
686,CC[C@@H](CS(=O)(=O)c1ccccc1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.73,,10.0,575.09,1.0,5.0,9.0,144.9316,100.98
687,CC[C@@H](CS(=O)(=O)C1COC1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,4.07,,6.6,555.09,1.0,6.0,9.0,134.8306,110.21
688,CC[C@@H](CS(=O)(=O)CC(C)(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.72,,8.6,569.14,1.0,5.0,9.0,144.5456,100.98
689,CC[C@@H](CS(=O)(=O)N(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,4.15,,19.0,542.1,1.0,5.0,9.0,133.9106,104.22
690,CC[C@@H](CS(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.35,,9.2,525.11,1.0,4.0,8.0,133.9986,91.75
691,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,3.06,0.5653,4.04,733.46,5.0,14.0,7.0,186.258,193.91
692,CC[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,4.54,0.019,0.3,565.1,1.0,5.0,3.0,122.9143,89.54
693,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,3.07,0.0369,9.89,312.21,1.0,2.0,1.0,90.4928,37.3
694,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,4.26,0.01429,0.0,404.26,1.0,5.0,6.0,110.8378,72.83
695,CC[C@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC(C)C)CC(C)C)CCN)CCN)[C@H](C)O.OS(=O)(=O)O,-0.819,264.12,0.66,1266.73,20.0,20.0,29.0,319.6627,565.26
696,CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O,4.27,0.00772,14.0,270.16,2.0,2.0,5.0,82.2776,40.46
697,CC[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,,,5.16,397.08,3.0,8.0,7.0,100.3289,96.95
698,CC[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CC=C3,,,10.0,362.09,3.0,7.0,7.0,98.8262,90.9
699,CC[NH+]=C1C=CC(=C(C2=CC=C(C=C2)N(CC)CC)C3=CC=C(C=C3)N(CC)CC)C4=CC=CC=C14.[Cl-],6.55,1.56e-08,3.21,513.29,1.0,2.0,9.0,157.1167,20.45
700,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,3.42,0.069,2.0,356.09,1.0,2.0,4.0,97.8922,54.37
701,CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C,0.25,0.62,3.0,233.04,1.0,4.0,1.0,49.6736,91.75
702,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,0.87,0.85,3.0,365.1,4.0,6.0,4.0,90.6937,132.96
703,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,3.11,0.167,0.0,317.06,1.0,4.0,2.0,68.1951,92.55
704,CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,3.1,0.5936,18.34,285.0,0.0,3.0,2.0,69.031,46.61
705,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,4.65,0.0097,16.4,374.13,1.0,5.0,5.0,103.7017,67.87
706,CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2,1.98,0.53,0.0,236.12,1.0,3.0,1.0,60.9667,66.48
707,CC1(C(=O)NC(=O)N1CO)C,-0.02,0.921,13.1,158.07,2.0,3.0,1.0,36.5425,69.64
708,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,5.7,0.00458,19.7,349.17,0.0,4.0,5.0,98.456,59.32
709,CC1(CC1)CCCC2=CC(=O)OC3=C2C(=O)NC(=O)N3,1.31,,3.0,276.11,2.0,4.0,4.0,74.0044,95.93
710,CC1(CC2=C(O1)C(=CC=C2)O)C,2.08,0.364,0.0,164.08,1.0,2.0,0.0,46.5178,29.46
711,CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C,1.97,0.4213,0.0,221.11,1.0,3.0,1.0,59.9367,47.56
712,CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C,3.29,0.1373,6.118,317.13,1.0,4.0,3.0,87.4158,50.94
713,CC1(CCC(CC1)OC2=C(C=C(C(=C2)OC)CNC(=O)[C@@H]3CCCN3)F)C,3.48,,3.151,378.23,2.0,4.0,6.0,102.4884,59.59
714,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,3.51,0.05719,35.27,301.06,2.0,2.0,2.0,77.9485,49.33
715,CC1(CN=C(NC1)NN=C(/C=C/C2=CC=C(C=C2)C(F)(F)F)/C=C/C3=CC=C(C=C3)C(F)(F)F)C,2.31,1.37e-08,4.38,494.19,2.0,4.0,5.0,125.6124,48.78
716,CC1(COC1)COC2=C(C=CC(=C2)C3=CC=CC4=C3OC(=CC4=O)N5CCOCC5)NC(=O)CN6CCOCC6,,,95.5,549.25,1.0,9.0,8.0,151.2617,102.71
717,CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,2.5,0.1734,3.038,239.07,0.0,2.0,2.0,61.735,29.54
718,CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C,1.7,0.1971,21.66,223.08,1.0,4.0,1.0,56.8607,56.79
719,CC1=C([C@H](C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,,,125.89,371.15,1.0,8.0,4.0,96.3247,103.55
720,CC1=C(C(=C(C(=C1F)F)COC(=O)C2C(C2(C)C)/C=C(/C(F)(F)F)\Cl)F)F,6.5,0.0,24.81,418.06,0.0,2.0,4.0,81.559,26.3
721,CC1=C(C(=C(C=C1)C)O)C,2.67,0.0908,106.0,136.09,1.0,1.0,0.0,42.3178,20.23
722,CC1=C(C(=C(C=C1/C(=C\2/C=C(C(=O)C(=C2C)Br)Br)/C3=CC=CC=C3S(=O)(=O)[O-])Br)O)Br.[Na+],1.581,0.00511,0.0,715.71,1.0,5.0,3.0,132.315,94.5
723,CC1=C(C(=CC=C1)[N+](=O)[O-])C,2.83,3.21e-08,523.0,151.06,0.0,2.0,1.0,42.5704,43.14
724,CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,3.56,0.3292,14.47,492.1,2.0,10.0,7.0,107.5627,152.71
725,CC1=C(C(=CC=C1)C)N,1.84,0.4311,8.96,121.09,1.0,1.0,0.0,40.3284,26.02
726,CC1=C(C(=CC=C1)C)O,2.36,0.2086,20.52,122.07,1.0,1.0,0.0,37.5808,20.23
727,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,2.07,0.005454,7.51,323.05,2.0,5.0,5.0,84.6005,75.11
728,CC1=C(C(=CC=C1)O)C,2.48,,40.7,122.07,1.0,1.0,0.0,37.5808,20.23
729,CC1=C(C(=NN1)C)CC2=C(C3=C(S2)N(C(=O)N(C3=O)C)CC(C)C)C(=O)N4C[C@@H](CO4)O,0.47,,1.0,461.17,2.0,9.0,5.0,120.027,122.45
730,CC1=C(C(=NO1)C)C2=C(C=C3C(=C2)N=CC4=C3N(C(=O)N4)[C@H](C)C5=CC=CC=N5)OC,,,3.24,415.16,1.0,7.0,4.0,117.4327,98.83
731,CC1=C(C(=NO1)C)C2=CC=C(C=C2)CNS(=O)(=O)C3=C(ON=C3C)C,,,19.05,361.11,1.0,6.0,5.0,91.4155,98.23
732,CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl,1.89,0.1029,2.272,216.07,1.0,3.0,0.0,56.0657,54.86
733,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,1,1.0,4.1,231.14,0.0,4.0,2.0,70.074,30.17
734,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,3.98,0.1,10.9,410.21,0.0,6.0,4.0,112.258,64.16
735,CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C,2.39,0.013,2160.0,385.13,1.0,8.0,5.0,97.5561,131.56
736,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,4.28,0.04,18.0,371.15,1.0,8.0,4.0,96.3247,103.55
737,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,2.53,0.044,23.36,346.12,1.0,7.0,4.0,88.4051,107.77
738,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,3.26,0.003,0.0,388.16,1.0,7.0,6.0,102.1861,107.77
739,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,3.82,0.084,402.0,479.21,1.0,8.0,9.0,130.1241,111.01
740,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],1.98,0.09602,0.0,182.03,0.0,4.0,2.0,44.4878,86.28
741,CC1=C(C=C(C=C1)[N+](=O)[O-])C,2.91,,454.0,151.06,0.0,2.0,1.0,42.5704,43.14
742,CC1=C(C=C(C=C1)[N+](=O)[O-])N,1.87,,22.4,152.06,1.0,3.0,1.0,42.2458,69.16
743,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C,3.41,,3.0,476.05,1.0,4.0,5.0,113.2932,60.33
744,CC1=C(C=C(C=C1)N)Cl,1.93,0.145,65.3,141.03,1.0,1.0,0.0,40.6014,26.02
745,CC1=C(C=C(C=C1)N)N,0.14,,0.0,122.08,2.0,2.0,0.0,40.0038,52.04
746,CC1=C(C=C(C=C1)N)O,0.77,0.604,16.0,123.07,2.0,2.0,0.0,37.2562,46.25
747,CC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)OCCO3)NCC4=C5C(=CC=C4)C(=NC=N5)NC,,,41.69,455.2,3.0,7.0,6.0,132.9756,97.4
748,CC1=C(C=C(C=C1)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC=N4,,,102.33,331.14,1.0,6.0,4.0,97.6737,64.86
749,CC1=C(C=C(C=C1F)C(=O)NC2CC2)C3=NC=C(C=C3)C(=O)NCC(C)(C)C,3.03,,3.8,383.2,2.0,3.0,5.0,106.6444,71.09
750,CC1=C(C=CC(=C1)C(C)(C)C2=CC(=C(C=C2)O)C)O,3.87,,191.0,256.15,2.0,2.0,2.0,77.8156,40.46
751,CC1=C(C=CC(=C1)F)N2C(=CC(=N2)C(F)(F)F)C3=CC4=C(C=C3)OCC(=O)N4,,,10.72,391.09,1.0,4.0,2.0,92.8217,56.15
752,CC1=C(C=CC(=C1)O)Cl,3.09,0.0723,0.0,142.02,1.0,1.0,0.0,37.8538,20.23
753,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],3.3,0.0,10.02,277.02,0.0,6.0,5.0,66.7644,70.83
754,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,4.09,0.0,87.2,278.02,0.0,5.0,5.0,71.891,27.69
755,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],2.1,0.131,34.64,182.03,0.0,4.0,2.0,44.4878,86.28
756,CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@H]3[C@H](C3(C)C)/C=C(/C(F)(F)F)\Cl,6.19,0.0,0.0,422.13,0.0,2.0,5.0,107.163,26.3
757,CC1=C(C=CC=C1Cl)S(=O)(=O)N2CCC[C@@H](C2)C(=O)NC3CCCCC3,,,18.62,398.14,1.0,3.0,4.0,102.6875,66.48
758,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,3.14,,3.0,270.06,1.0,3.0,2.0,60.6372,55.13
759,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NS(=O)(=O)C)SC3=CC=C(C=C3)Cl,,,4.76,424.03,2.0,5.0,6.0,108.3523,88.4
760,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,4.36,0.000941,21.85,441.16,2.0,6.0,5.0,120.2305,84.86
761,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,4.27,0.0103,9.35,357.08,1.0,4.0,4.0,95.7473,68.53
762,CC1=C(C2=C(N1C3=C4C=CC(=CC4=NC=C3)Cl)C=CC(=C2)OC)CC(=O)O,4.66,0.01,1.4,380.09,1.0,4.0,4.0,106.2148,64.35
763,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NC4=CC=CC=C4C=C3,4.81,,4.04,348.13,1.0,3.0,4.0,98.8178,55.12
764,CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)C)C=CC(=C2)F)CC(=O)O,,,7.9,425.04,1.0,6.0,5.0,100.1084,110.51
765,CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,1.7,0.1633,22.53,238.14,0.0,5.0,2.0,65.544,58.56
766,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=CC4=C3C=CN4CCC(=O)O,5.02,0.00409,3.4,390.16,1.0,5.0,8.0,110.0658,77.49
767,CC1=C(N=CN1)CSCCNC(=NC)NC#N,0.4,0.78,5.452,252.12,3.0,4.0,5.0,69.5971,88.89
768,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,2.82,0.008,7.0,316.09,1.0,5.0,5.0,84.2943,83.21
769,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,2.7,,16.6,456.14,0.0,7.0,3.0,123.741,69.37
770,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2,2.14,0.175,24.41,235.07,1.0,3.0,2.0,66.1817,38.33
771,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,3.33,0.0232,41.4,396.23,0.0,4.0,2.0,110.934,60.44
772,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C=NC5=C(N=CN=C54)N,2.44,,10.96,397.17,1.0,8.0,3.0,115.6514,104.51
